acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.084,-0.4201,-0.3575,-1.145,0.436,0.291,person2
-0.2468,-0.6602,-0.2039,-1.084,0.429,0.312,person2
-0.3452,-0.8488,-0.0756,-0.815,0.286,0.38,person2
-0.5101,-1.0316,0.1026,-0.744,0.23,0.393,person2
-0.5397,-1.1294,0.3525,-0.682,0.165,0.404,person2
-0.3757,-1.6757,0.7287,-0.621,0.101,0.409,person2
-0.057,-2.2809,1.2545,-0.465,-0.127,0.376,person2
0.2184,-2.5566,1.3933,-0.418,-0.213,0.351,person2
0.4257,-2.5155,1.4431,-0.38,-0.3,0.316,person2
0.6399,-2.3283,1.6479,-0.343,-0.387,0.273,person2
0.683,-1.9515,1.7431,-0.311,-0.468,0.234,person2
0.7657,-1.5409,1.5448,-0.281,-0.543,0.184,person2
0.9699,-1.2693,1.2066,-0.252,-0.615,0.133,person2
1.2244,-1.2898,0.769,-0.221,-0.688,0.091,person2
1.3561,-1.3319,0.2492,-0.197,-0.757,0.045,person2
1.4649,-1.4181,-0.3264,-0.171,-0.817,0.002,person2
1.3918,-1.3659,-1.0396,-0.142,-0.879,-0.037,person2
1.2155,-1.116,-1.8394,-0.116,-0.942,-0.073,person2
0.9842,-0.7729,-3.3559,-0.095,-0.997,-0.113,person2
0.674,-0.4959,-5.9242,-0.07,-1.049,-0.148,person2
0.4286,-0.6206,-11.9287,-0.048,-1.096,-0.182,person2
-0.2925,-0.7312,-13.688,-0.027,-1.137,-0.217,person2
-0.8559,-0.4538,-9.2559,-0.008,-1.171,-0.254,person2
-1.0841,-0.984,-4.7634,0.01,-1.204,-0.29,person2
-1.6262,-1.5137,-1.5744,0.024,-1.236,-0.322,person2
-1.6574,-2.1292,-0.1789,0.034,-1.269,-0.353,person2
-1.9123,-2.5084,1.5979,0.046,-1.3,-0.384,person2
-2.3355,-2.8072,3.0228,0.054,-1.337,-0.419,person2
-2.5871,-3.1981,3.432,0.057,-1.37,-0.457,person2
-2.9601,-3.7144,4.0238,0.055,-1.397,-0.497,person2
-3.3185,-4.1658,4.3768,0.047,-1.417,-0.54,person2
-3.477,-4.3985,4.3379,0.034,-1.432,-0.584,person2
-3.4894,-4.2845,3.9772,0.016,-1.443,-0.627,person2
-3.6708,-3.4887,4.0522,-0.011,-1.452,-0.673,person2
-3.4777,-2.3012,3.8331,-0.046,-1.455,-0.725,person2
-3.247,-1.2315,3.9559,-0.086,-1.452,-0.781,person2
-3.2402,-0.3706,4.0176,-0.137,-1.444,-0.841,person2
-3.1886,0.414,4.1419,-0.264,-1.408,-0.971,person2
-3.051,0.902,4.6654,-0.343,-1.381,-1.043,person2
-2.7594,1.1879,4.7405,-0.578,-1.317,-1.206,person2
-2.6277,1.4002,4.3302,-0.759,-1.298,-1.3,person2
-2.6666,1.5878,3.7419,-0.983,-1.297,-1.393,person2
-2.3886,1.6101,3.232,-2.34,-1.373,-1.789,person2
-2.0945,1.408,2.6946,-2.571,-1.372,-1.838,person2
-1.7669,0.9726,1.9334,-2.783,-1.367,-1.881,person2
-1.4082,0.5038,1.0123,-2.976,-1.372,-1.913,person2
-1.1595,0.186,0.1151,-3.148,-1.372,-1.942,person2
-1.0103,0.0476,-0.2374,-3.297,-1.376,-1.964,person2
-1.3015,0.0299,-0.461,-3.42,-1.38,-1.971,person2
-2.3106,0.309,-0.4774,-3.529,-1.388,-1.971,person2
-3.2703,0.6461,0.0704,-3.616,-1.378,-1.97,person2
-3.7607,0.896,0.7852,-3.804,-1.166,-1.975,person2
-4.1326,1.1251,1.2189,-3.823,-1.093,-1.975,person2
-4.3781,1.3895,1.5147,-3.834,-1.008,-1.972,person2
-4.5752,1.6473,1.6237,-3.842,-0.905,-1.972,person2
-4.2826,1.9104,1.687,-3.839,-0.53,-1.935,person2
-3.7141,2.0252,1.6157,-3.821,-0.4,-1.915,person2
-3.052,1.8271,1.4281,-3.788,-0.274,-1.9,person2
-2.2153,1.5169,1.4581,-3.743,-0.144,-1.87,person2
-1.2238,1.1708,1.434,-3.345,0.558,-1.652,person2
-0.3237,0.8895,1.2475,-3.199,0.784,-1.58,person2
0.4532,0.7674,0.6743,-3.028,1.016,-1.508,person2
1.0662,0.6695,-0.0243,-2.838,1.234,-1.438,person2
1.6458,0.5163,-0.6824,-2.243,1.84,-1.209,person2
2.3221,0.2451,-1.3534,-2.051,2.02,-1.121,person2
3.1595,-0.2892,-1.9553,-1.865,2.178,-1.048,person2
3.9836,-1.0165,-2.033,-1.675,2.285,-0.984,person2
4.6664,-1.8784,-1.426,-1.484,2.316,-0.932,person2
5.0718,-2.6251,-0.6554,-1.291,2.299,-0.891,person2
5.2655,-2.78,-0.3872,-1.104,2.25,-0.865,person2
5.2191,-2.1886,-0.6569,-0.921,2.164,-0.849,person2
4.8218,-0.9977,-1.3716,-0.741,2.054,-0.837,person2
4.4336,-0.1499,-2.1775,-0.571,1.932,-0.831,person2
3.6895,0.328,-2.6916,-0.411,1.804,-0.828,person2
2.7224,0.1523,-2.3259,0.103,1.161,-0.808,person2
1.6744,-1.0775,-1.6424,0.193,1.02,-0.802,person2
0.7952,-2.7338,-1.0423,0.266,0.892,-0.795,person2
0.1821,-4.0191,-0.6609,0.322,0.782,-0.785,person2
-0.1866,-4.7069,-0.5082,0.435,0.552,-0.771,person2
-0.117,-4.9302,-0.062,0.465,0.495,-0.763,person2
-0.3114,-4.3123,0.7638,0.487,0.448,-0.755,person2
-1.3509,-2.8408,1.4977,0.507,0.416,-0.75,person2
-2.6408,-1.4692,1.1191,0.525,0.388,-0.75,person2
-3.6196,-0.3676,0.3208,0.544,0.37,-0.753,person2
-4.0486,0.6325,0.1583,0.56,0.359,-0.759,person2
-4.2112,1.3933,0.3914,0.573,0.352,-0.768,person2
-4.5521,1.8834,0.447,0.58,0.355,-0.774,person2
-5.0366,1.9923,0.3957,0.578,0.357,-0.783,person2
-5.4077,1.4971,0.3449,0.565,0.362,-0.802,person2
-5.4648,0.4564,0.4319,0.487,0.301,-0.908,person2
-5.3131,-0.4532,0.6624,0.448,0.244,-0.954,person2
-5.2786,-1.195,0.9412,0.404,0.171,-1.006,person2
-5.1727,-1.9364,1.178,0.355,0.079,-1.058,person2
-4.8371,-2.3788,1.5501,0.302,-0.028,-1.114,person2
-4.4635,-2.1506,1.8958,0.246,-0.156,-1.168,person2
-4.0567,-1.1764,1.9998,0.196,-0.291,-1.227,person2
-3.5329,-0.1356,1.9978,0.145,-0.432,-1.279,person2
-3.1363,0.6481,1.9062,0.095,-0.578,-1.327,person2
-2.8093,1.1701,1.809,0.048,-0.722,-1.374,person2
-2.4456,1.438,1.7339,0.011,-0.853,-1.408,person2
-2.1029,1.3255,1.709,-0.022,-0.973,-1.436,person2
-1.8078,0.9134,1.7607,-0.064,-1.406,-1.427,person2
-1.5523,0.374,1.8687,-0.025,-1.448,-1.346,person2
-1.0463,-0.188,2.0135,-0.001,-1.452,-1.295,person2
-0.5209,-0.7139,2.083,0.025,-1.451,-1.24,person2
-0.0243,-1.0263,2.1459,0.051,-1.455,-1.182,person2
0.3492,-1.1961,2.1404,0.081,-1.462,-1.12,person2
0.5628,-1.2337,2.0967,0.108,-1.476,-1.064,person2
0.8323,-1.1087,1.9241,0.186,-1.57,-0.871,person2
1.0146,-0.8761,1.7182,0.203,-1.623,-0.808,person2
1.2588,-0.5819,1.4762,0.217,-1.679,-0.75,person2
1.4293,-0.2979,1.2217,0.228,-1.738,-0.693,person2
1.4972,0.0195,1.0032,0.271,-2.093,-0.44,person2
1.6419,0.2806,0.7053,0.355,-2.075,-0.308,person2
1.8593,0.4251,0.3348,0.375,-2.035,-0.287,person2
1.9285,0.5106,0.0972,0.485,-1.726,-0.181,person2
1.9757,0.5128,-0.3053,0.506,-1.645,-0.157,person2
1.9557,0.4504,-0.7164,0.586,-1.249,-0.051,person2
1.947,0.4024,-1.0752,0.605,-1.132,-0.019,person2
1.975,0.3465,-1.5068,0.624,-1.01,0.016,person2
1.9563,0.2849,-1.8265,0.639,-0.877,0.049,person2
1.9092,0.2666,-2.0593,0.696,-0.467,0.171,person2
1.9632,0.2338,-2.2776,0.717,-0.325,0.212,person2
1.9953,0.3442,-2.208,0.741,-0.183,0.262,person2
2.0027,0.4218,-1.9867,0.767,-0.035,0.316,person2
1.9414,0.5704,-1.7292,0.898,0.565,0.531,person2
1.8713,0.7313,-1.4122,0.932,0.724,0.583,person2
1.7705,0.7873,-1.1436,0.964,0.902,0.633,person2
1.6615,0.802,-0.8576,0.996,1.082,0.679,person2
1.5634,0.8018,-0.634,1.067,1.686,0.82,person2
1.5155,0.8053,-0.4438,1.083,1.902,0.868,person2
1.4789,0.8435,-0.2587,1.089,2.128,0.912,person2
1.4735,0.8448,-0.1513,1.084,2.356,0.962,person2
1.4132,0.8132,-0.0932,1.069,2.579,1.008,person2
1.3205,0.6474,-0.0905,1.037,2.783,1.048,person2
1.2134,0.4111,-0.0621,0.981,2.967,1.078,person2
1.0761,0.2312,-0.0074,0.907,3.124,1.102,person2
0.9849,0.0721,0.0748,0.812,3.232,1.119,person2
0.9362,-0.0713,0.1428,0.7,3.285,1.124,person2
0.8645,-0.1619,0.1476,0.575,3.278,1.121,person2
0.7831,-0.1701,0.1387,0.219,2.83,1.086,person2
0.7227,-0.1468,0.1591,0.128,2.574,1.071,person2
0.6575,-0.1657,0.2049,0.064,2.284,1.052,person2
0.3641,-0.1667,0.3508,0.024,1.971,1.032,person2
0.1516,-0.195,0.6286,0.011,1.636,1.009,person2
0.0152,-0.2569,0.9461,0.018,1.286,0.973,person2
-0.1581,-0.3856,1.2075,0.046,0.934,0.924,person2
-0.3415,-0.526,1.3346,0.092,0.584,0.86,person2
-0.4746,-0.803,1.5061,0.143,0.239,0.783,person2
-0.5894,-1.3781,1.8876,0.203,-0.096,0.7,person2
-0.4133,-2.1264,2.3876,0.259,-0.412,0.604,person2
-0.0499,-2.5839,2.7409,0.31,-0.707,0.498,person2
0.5081,-2.7658,2.9424,0.355,-0.987,0.387,person2
0.9388,-2.7305,2.969,0.39,-1.237,0.273,person2
1.09,-2.3714,2.8677,0.422,-1.463,0.152,person2
1.1421,-1.8285,2.5821,0.445,-1.656,0.033,person2
1.1593,-1.4032,1.9503,0.463,-1.817,-0.08,person2
1.2004,-1.2731,1.1336,0.474,-1.944,-0.18,person2
1.132,-1.4213,0.2186,0.49,-2.116,-0.43,person2
0.9739,-1.5833,-0.6863,0.492,-2.103,-0.494,person2
0.8083,-1.6496,-1.6157,0.485,-1.996,-0.593,person2
0.6881,-1.6465,-2.8793,0.476,-1.901,-0.621,person2
0.6081,-1.52,-4.561,0.455,-1.5,-0.622,person2
0.4241,-1.3379,-8.3894,0.46,-1.361,-0.599,person2
0.5081,-1.1363,-12.7669,0.471,-1.232,-0.562,person2
0.4948,-0.7104,-13.9785,0.49,-1.122,-0.523,person2
-0.0543,-0.0943,-9.6749,0.501,-0.884,-0.414,person2
-0.5699,-0.3661,-5.0453,0.491,-0.828,-0.392,person2
-0.9129,-1.1494,-2.7911,0.479,-0.777,-0.371,person2
-1.0231,-1.9426,-1.6786,0.465,-0.72,-0.361,person2
-1.1137,-2.2996,-0.0175,0.448,-0.647,-0.345,person2
-1.5808,-2.6057,1.6143,0.422,-0.561,-0.329,person2
-1.9676,-3.0242,2.21,0.396,-0.462,-0.306,person2
-2.3053,-3.4574,2.9206,0.366,-0.35,-0.281,person2
-3.0208,-3.9119,4.0265,0.338,-0.227,-0.25,person2
-3.7803,-4.1773,5.0488,0.307,-0.097,-0.216,person2
-4.106,-4.2991,4.9817,0.277,0.03,-0.18,person2
-4.2821,-4.0566,4.4538,0.189,0.277,-0.064,person2
-4.6031,-3.5208,4.0934,0.184,0.251,-0.059,person2
-4.6859,-2.9806,3.7927,0.179,0.199,-0.076,person2
-4.3481,-2.2259,3.6364,0.177,0.127,-0.084,person2
-4.3627,-1.3121,3.8856,0.173,0.045,-0.094,person2
-4.4556,-0.574,4.1949,0.091,0.051,-0.143,person2
-4.1359,-0.0457,4.3035,0.061,0.156,-0.146,person2
-3.4127,0.6628,4.5138,0.035,0.284,-0.154,person2
-3.1114,0.8514,4.2861,0.004,0.89,-0.295,person2
-2.9713,1.0724,3.6916,0.024,1.038,-0.347,person2
-2.7014,1.2455,3.2298,0.056,1.172,-0.396,person2
-2.3658,1.2724,2.5505,0.259,1.519,-0.502,person2
-1.8558,1.0865,1.5582,0.318,1.56,-0.508,person2
-1.2819,0.7525,0.2839,0.377,1.586,-0.505,person2
-0.6147,0.5423,-0.9066,0.437,1.605,-0.495,person2
-0.0941,0.3664,-1.6961,0.645,1.549,-0.41,person2
0.0722,0.3257,-1.3902,0.683,1.516,-0.381,person2
-0.017,0.3388,-0.4428,0.713,1.478,-0.349,person2
-0.8723,0.5548,0.2832,0.735,1.44,-0.317,person2
-2.3634,1.0304,0.6418,0.748,1.334,-0.222,person2
-3.2444,1.3209,0.9,0.734,1.296,-0.196,person2
-3.6411,1.6285,1.2248,0.711,1.254,-0.174,person2
-3.7869,1.8476,1.5612,0.685,1.214,-0.155,person2
-3.783,1.9819,1.8581,0.566,1.093,-0.113,person2
-3.6387,2.0745,1.8725,0.522,1.058,-0.103,person2
-3.3103,2.0535,1.8241,0.476,1.032,-0.094,person2
-2.992,2.0844,1.7754,0.429,1.002,-0.085,person2
-2.6133,2.1287,1.7535,0.377,0.975,-0.08,person2
-2.1015,1.9275,1.8817,0.324,0.953,-0.078,person2
-1.5388,1.6777,1.8896,0.274,0.932,-0.075,person2
-0.9186,1.3183,1.7024,0.22,0.915,-0.074,person2
-0.2362,0.9586,1.1558,0.168,0.896,-0.074,person2
0.3215,0.5387,0.1297,0.116,0.879,-0.072,person2
1.1244,0.1782,-1.183,0.063,0.867,-0.064,person2
2.1924,-0.2905,-2.45,0.008,0.857,-0.055,person2
3.5045,-0.957,-3.4793,-0.044,0.847,-0.046,person2
4.6852,-1.7726,-3.6235,-0.099,0.839,-0.032,person2
5.6345,-2.6143,-2.7838,-0.151,0.834,-0.012,person2
6.2142,-3.1176,-1.4438,-0.202,0.828,0.01,person2
6.5283,-2.9582,-0.2294,-0.253,0.826,0.04,person2
6.3516,-1.9566,0.0922,-0.308,0.814,0.073,person2
5.9005,-0.7424,-0.5509,-0.457,0.793,0.196,person2
5.1023,0.3885,-1.3176,-0.498,0.787,0.241,person2
3.83,1.4228,-1.6629,-0.536,0.785,0.293,person2
2.5758,1.3791,-1.2956,-0.573,0.778,0.347,person2
1.8445,-0.9545,-0.9697,-0.607,0.772,0.399,person2
1.608,-3.5412,-0.4548,-0.633,0.766,0.458,person2
1.9802,-5.4901,0.1484,-0.653,0.762,0.515,person2
2.5421,-6.7497,0.9055,-0.669,0.755,0.572,person2
1.9661,-5.9689,0.841,-0.68,0.748,0.633,person2
-1.7229,-1.7679,0.4743,-0.684,0.737,0.689,person2
-3.3408,-0.1357,0.7132,-0.687,0.724,0.741,person2
-4.4714,1.0068,0.872,-0.669,0.682,0.894,person2
-5.3629,1.592,0.7573,-0.656,0.661,0.942,person2
-5.8421,1.7756,0.5815,-0.639,0.642,0.99,person2
-6.1297,1.1971,0.372,-0.616,0.619,1.037,person2
-6.1629,0.336,0.499,-0.589,0.597,1.088,person2
-6.1888,-0.4224,0.8219,-0.559,0.574,1.138,person2
-6.156,-1.1332,1.067,-0.524,0.548,1.189,person2
-6.1042,-1.6729,1.3262,-0.482,0.523,1.242,person2
-6.0531,-2.0655,1.7271,-0.438,0.499,1.294,person2
-6.02,-2.2073,2.0759,-0.388,0.476,1.345,person2
-5.9206,-1.8547,2.1234,-0.333,0.45,1.395,person2
-5.6119,-0.8786,1.9975,-0.275,0.425,1.445,person2
-5.3869,0.0405,1.8064,-0.212,0.395,1.492,person2
-5.2065,0.6327,1.6875,-0.144,0.357,1.534,person2
-4.9399,0.9539,1.5959,-0.071,0.32,1.572,person2
-4.7294,1.0049,1.4912,0.007,0.274,1.603,person2
-4.4895,0.7713,1.3868,0.087,0.222,1.624,person2
-4.133,0.4034,1.3603,0.168,0.166,1.639,person2
-3.784,-0.006,1.411,0.4,-0.006,1.657,person2
-3.3646,-0.2628,1.408,0.472,-0.055,1.653,person2
-2.7992,-0.4465,1.3814,0.535,-0.103,1.645,person2
-2.4305,-0.6188,1.3761,0.595,-0.149,1.639,person2
-2.1012,-0.6905,1.3114,0.649,-0.195,1.631,person2
-1.8226,-0.6473,1.2467,0.698,-0.242,1.624,person2
-1.5395,-0.5833,1.2604,0.737,-0.287,1.618,person2
-1.2608,-0.5348,1.284,0.778,-0.333,1.614,person2
-0.8499,-0.4818,1.272,0.811,-0.377,1.612,person2
-0.2971,-0.4506,1.152,0.838,-0.421,1.611,person2
0.0955,-0.5129,1.0143,0.862,-0.461,1.615,person2
0.5892,-0.4941,0.891,0.877,-0.495,1.625,person2
0.8615,-0.5018,0.8239,0.913,-0.601,1.681,person2
1.215,-0.5068,0.7482,0.92,-0.63,1.697,person2
1.6107,-0.4326,0.6777,0.922,-0.66,1.715,person2
1.7967,-0.4082,0.6335,0.941,-0.809,1.835,person2
2.2252,-0.4241,0.4944,0.947,-0.832,1.862,person2
2.569,-0.5372,0.3346,0.956,-0.845,1.893,person2
2.8494,-0.6962,0.27,0.997,-0.877,1.969,person2
3.4447,-0.8368,0.1234,1.013,-0.884,1.992,person2
4.2814,-1.0558,-0.3405,1.03,-0.886,2.013,person2
4.5712,-0.5633,-0.7442,1.047,-0.888,2.034,person2
4.8171,-0.1624,-0.9459,1.068,-0.889,2.053,person2
4.7623,0.0868,-1.0493,1.087,-0.889,2.067,person2
4.7237,0.4766,-1.2312,1.11,-0.889,2.076,person2
4.5494,0.7835,-1.3696,1.133,-0.891,2.081,person2
4.1849,0.8376,-1.6147,1.154,-0.893,2.081,person2
3.6735,0.9417,-1.7601,1.181,-0.894,2.079,person2
3.2067,0.9185,-1.7453,1.211,-0.889,2.08,person2
2.8526,0.7953,-1.719,1.24,-0.886,2.078,person2
2.5875,0.6244,-1.6606,1.272,-0.876,2.079,person2
2.3485,0.4414,-1.5186,1.302,-0.863,2.071,person2
2.1407,0.2493,-1.3785,1.335,-0.848,2.069,person2
2.029,0.1164,-1.1747,1.366,-0.837,2.064,person2
1.9016,-0.1727,-0.9677,1.393,-0.824,2.058,person2
1.5702,-0.2322,-0.8138,1.423,-0.809,2.05,person2
1.3275,-0.2361,-0.6333,1.455,-0.787,2.043,person2
1.0777,-0.3179,-0.4616,1.486,-0.759,2.033,person2
0.827,-0.3164,-0.2349,1.52,-0.725,2.022,person2
0.4634,-0.2751,0.131,1.551,-0.688,2.012,person2
0.2168,-0.2791,0.2656,1.581,-0.645,2.002,person2
0.1626,-0.3658,0.2902,1.612,-0.599,1.987,person2
0.2024,-0.4395,0.3016,1.693,-0.456,1.919,person2
0.1647,-0.4389,0.333,1.712,-0.409,1.889,person2
-0.029,-0.3928,0.398,1.728,-0.366,1.859,person2
-0.2861,-0.3082,0.5519,1.735,-0.331,1.829,person2
-0.5263,-0.2605,0.7519,1.736,-0.305,1.806,person2
-0.6775,-0.48,0.9608,1.727,-0.282,1.786,person2
-0.6806,-0.9529,1.1379,1.714,-0.257,1.766,person2
-0.7159,-1.4864,1.3011,1.693,-0.239,1.747,person2
-0.8172,-2.1009,1.5078,1.669,-0.221,1.725,person2
-0.8627,-2.6529,1.8678,1.639,-0.208,1.705,person2
-0.8484,-3.0801,2.1777,1.606,-0.201,1.685,person2
-0.9344,-3.2909,2.1433,1.498,-0.155,1.608,person2
-1.0047,-3.1364,1.8322,1.462,-0.129,1.579,person2
-1.0882,-2.6559,1.5153,1.428,-0.092,1.556,person2
-1.3488,-1.9516,1.1536,1.39,-0.044,1.528,person2
-1.6981,-1.2678,0.7129,1.354,0.007,1.501,person2
-1.8986,-0.7382,0.4059,1.316,0.066,1.478,person2
-2.069,-0.5463,-0.1484,1.279,0.126,1.453,person2
-2.2036,-0.502,-0.8534,1.242,0.194,1.429,person2
-2.1622,-0.4556,-1.3456,1.207,0.268,1.401,person2
-2.1191,-0.3934,-2.0065,1.17,0.345,1.372,person2
-1.9033,-0.1443,-2.9138,1.129,0.425,1.341,person2
-1.4306,-0.1223,-4.6179,1.087,0.507,1.306,person2
-0.4476,-0.1673,-7.3495,1.041,0.587,1.267,person2
0.6165,-0.4448,-7.7564,0.992,0.661,1.223,person2
-0.1963,-0.9857,-5.0483,0.944,0.725,1.168,person2
-0.8664,-1.3941,-3.5193,0.894,0.777,1.111,person2
-1.3972,-1.8469,-2.3649,0.844,0.821,1.051,person2
-2.0949,-2.2792,-1.0878,0.79,0.856,0.986,person2
-2.8736,-2.4855,0.2777,0.581,0.942,0.692,person2
-3.7721,-2.5074,1.6904,0.535,0.95,0.614,person2
-3.9818,-3.0577,1.4743,0.487,0.956,0.536,person2
-4.1436,-3.1503,1.4467,0.446,0.956,0.455,person2
-4.933,-2.8468,1.9209,0.334,0.944,0.228,person2
-5.4857,-2.1974,2.6021,0.301,0.942,0.163,person2
-5.7305,-1.7599,2.6475,0.27,0.937,0.106,person2
-5.689,-1.3579,2.5437,0.235,0.933,0.057,person2
-5.4213,-1.008,2.363,0.204,0.926,0.012,person2
-5.254,-0.5421,2.4068,0.067,0.865,-0.097,person2
-5.0301,-0.0651,2.6166,0.03,0.834,-0.109,person2
-4.6371,0.3373,2.6739,-0.004,0.796,-0.121,person2
-4.4985,0.6635,2.6275,-0.15,0.597,-0.15,person2
-4.3841,0.8962,2.4952,-0.18,0.536,-0.159,person2
-4.1697,0.9841,2.4217,-0.202,0.477,-0.165,person2
-3.7978,0.7907,2.0456,-0.221,0.415,-0.175,person2
-3.2786,0.4514,1.7174,-0.254,0.244,-0.215,person2
-2.8858,0.082,1.3811,-0.259,0.199,-0.23,person2
-1.9723,-0.127,0.799,-0.264,0.158,-0.241,person2
-1.7092,-0.0941,0.8465,-0.265,0.123,-0.253,person2
-1.4907,0.0267,1.1256,-0.271,0.021,-0.301,person2
-1.2433,0.21,2.1565,-0.28,-0.052,-0.352,person2
-1.108,0.3345,2.4826,-0.285,-0.077,-0.37,person2
-0.9273,0.4797,2.7093,-0.294,-0.098,-0.382,person2
-0.7199,0.6367,2.8568,-0.312,-0.131,-0.395,person2
-0.5427,0.7257,2.8761,-0.315,-0.145,-0.395,person2
-0.3219,0.8218,2.8327,-0.32,-0.158,-0.399,person2
-0.1427,0.8206,2.7779,-0.326,-0.165,-0.396,person2
0.0157,0.748,2.6159,-0.332,-0.168,-0.386,person2
0.1468,0.6111,2.5005,-0.33,-0.169,-0.374,person2
0.317,0.5265,2.3759,-0.329,-0.162,-0.36,person2
0.4876,0.5329,2.2005,-0.325,-0.157,-0.345,person2
0.6401,0.6041,2.0434,-0.32,-0.158,-0.332,person2
0.8947,0.8004,1.7247,-0.314,-0.156,-0.327,person2
1.4719,0.7021,1.347,-0.305,-0.152,-0.315,person2
1.9421,0.4189,1.0871,-0.244,-0.106,-0.255,person2
2.507,-0.0008,0.701,-0.218,-0.09,-0.243,person2
3.1658,-0.4307,-0.1266,-0.198,-0.072,-0.23,person2
3.583,-0.7613,0.0095,-0.177,-0.054,-0.217,person2
3.6754,-1.1102,0.898,-0.055,0.058,-0.158,person2
3.7939,-1.4518,1.9703,-0.032,0.075,-0.142,person2
3.9935,-1.5703,2.7851,-0.01,0.092,-0.125,person2
4.1119,-1.2154,3.1191,0.053,0.128,-0.002,person2
4.1982,-0.8717,2.5889,0.058,0.117,0.028,person2
4.5709,-1.1426,1.4129,0.051,0.004,0.152,person2
5.1933,-2.3727,-0.0568,0.05,-0.025,0.184,person2
5.796,-3.9805,-4.3328,0.048,-0.059,0.212,person2
4.8077,-4.6778,-11.8199,0.047,-0.096,0.244,person2
2.4145,-2.55,-8.8455,0.077,-0.261,0.315,person2
1.6867,-1.0407,-4.6704,0.091,-0.304,0.32,person2
1.0081,-0.2583,-2.0274,0.11,-0.351,0.317,person2
0.2421,0.3625,-0.8205,0.185,-0.562,0.263,person2
-0.5126,1.0016,-0.314,0.203,-0.618,0.242,person2
-0.9715,1.3262,0.0609,0.225,-0.676,0.218,person2
-1.158,1.2686,0.4883,0.247,-0.735,0.194,person2
-1.0926,0.9819,0.6174,0.303,-0.933,0.108,person2
-0.844,0.6072,0.6501,0.321,-1.001,0.077,person2
-0.6054,0.3156,0.6543,0.337,-1.069,0.042,person2
-0.4307,0.1723,0.661,0.354,-1.13,0.004,person2
-0.3035,0.2621,0.7808,0.433,-1.374,-0.22,person2
-0.2429,0.402,0.872,0.45,-1.394,-0.273,person2
-0.0387,0.3791,0.67,0.469,-1.393,-0.332,person2
-0.0745,0.1086,0.4106,0.584,-1.018,-0.702,person2
-0.313,-0.0917,0.2149,0.602,-0.871,-0.792,person2
-0.6684,-0.1824,0.0607,0.609,-0.702,-0.884,person2
