# Target Sample Rate: 100 Hz,,,,
10.551931,-3.3277,0.0738,4.3101,5.45
10.562771,-3.1444,0.6465,4.5491,5.57
10.572881,-2.9129,0.9822,4.9844,5.86
10.582559,-2.7,1.3185,5.1995,6.01
10.597,-2.5986,1.514,4.9293,5.77
10.6026,-2.4705,1.6233,5.0111,5.82
10.613046,-2.1157,1.5008,5.1793,5.79
10.622942,-1.6263,1.1263,4.3315,4.76
10.637914,-1.1762,0.6863,3.3267,3.59
10.653191,-0.7156,0.3472,2.3052,2.44
10.653381,-0.1519,0.1519,0.6719,0.71
10.668061,0.529,0.0044,-1.4131,1.51
10.672628,1.2164,0.0633,-3.1538,3.38
10.683465,1.4727,0.4324,-3.4766,3.8
10.697297,1.2871,0.8416,-2.2885,2.76
10.703108,0.2294,1.0787,-0.949,1.45
10.7134,-0.9087,1.1473,-0.1728,1.47
10.724805,-1.7242,1.2162,0.2885,2.13
10.734555,-2.1763,1.1111,0.4214,2.48
10.750547,-2.177,1.0678,0.369,2.45
10.753066,-2.067,1.0875,0.5298,2.39
10.764235,-1.6545,1.0709,0.8189,2.13
10.774005,-1.2096,1.0145,0.9912,1.86
10.783839,-0.6841,1.1376,1.0715,1.71
10.796648,-0.1515,1.2983,1.1057,1.71
10.804064,0.3122,1.38,1.1018,1.79
10.813916,0.772,1.251,1.0383,1.8
10.824931,1.2659,0.9624,0.8644,1.81
10.833976,1.5574,0.5035,0.579,1.74
10.849842,1.9014,-0.0016,0.1469,1.91
10.854196,2.1924,-0.5667,-0.4666,2.31
10.865712,2.2792,-1.0783,-0.8603,2.66
10.87486,2.3304,-1.3583,-0.9469,2.86
10.884846,2.2151,-1.2156,-0.6688,2.61
10.896495,1.9317,-0.8846,-0.4644,2.17
10.905066,1.5281,-0.4032,-0.5924,1.69
10.914586,1.2348,0.1098,-0.9451,1.56
10.925322,1.1071,0.4839,-1.1783,1.69
10.934571,0.9975,0.6396,-1.2286,1.71
10.946761,1.0951,0.3356,-1.2876,1.72
10.955324,1.2788,-0.7114,-1.3803,2.01
10.964826,1.5919,-2.449,-1.4509,3.26
10.979766,1.8103,-4.2299,-1.3824,4.8
10.984947,2.0134,-5.9069,-1.2427,6.36
10.996343,2.2668,-6.9249,-0.9032,7.34
11.005508,2.2503,-6.4157,0.0156,6.8
11.015323,0.9432,-3.5407,1.2326,3.87
11.030533,-0.5603,-0.8393,1.9645,2.21
11.035369,-1.5776,0.8891,2.1336,2.8
11.046877,-2.3513,1.9851,1.7266,3.53
11.055945,-3.0634,2.4941,1.1689,4.12
11.065677,-3.4873,2.5793,0.884,4.43
11.080445,-3.8137,2.087,0.8533,4.43
11.085691,-4.0175,1.0331,0.8907,4.24
11.096622,-3.9763,-0.2871,1.06,4.13
11.10648,-4.01,-1.4117,1.2428,4.43
11.116014,-4.1508,-2.2695,1.4892,4.96
11.130734,-4.2957,-2.7216,1.715,5.37
11.136198,-4.4192,-2.641,1.7978,5.45
11.146495,-4.4209,-1.9768,1.7815,5.16
11.157106,-4.3403,-1.0439,1.6127,4.75
11.166399,-4.1931,-0.0433,1.4412,4.43
11.180031,-4.0362,0.6668,1.3566,4.31
11.18644,-3.8555,1.0748,1.3401,4.22
11.204762,-3.659,1.1908,1.3522,4.08
11.218294,-3.6163,0.6437,1.4696,3.96
11.23254,-3.5951,0.1703,1.5132,3.9
11.23683,-3.3288,-0.3339,1.486,3.66
11.24742,-2.9278,-0.7534,1.4583,3.36
11.257838,-2.4712,-0.9733,1.4507,3.03
11.267472,-2.1533,-1.0175,1.5159,2.82
11.280272,-1.8469,-0.9083,1.5615,2.58
11.2878,-1.6729,-0.7,1.6047,2.42
11.297602,-1.4339,-0.5148,1.6353,2.24
11.308565,-1.1241,-0.3605,1.6965,2.07
11.31773,-0.9026,-0.3148,1.7463,1.99
11.33071,-0.5808,-0.3449,1.7766,1.9
11.338055,-0.4321,-0.3861,1.6664,1.76
11.347695,-0.2691,-0.4172,1.529,1.61
11.358094,-0.0943,-0.4043,1.3902,1.45
11.367787,-0.0407,-0.353,1.2914,1.34
11.379787,0.0762,-0.2786,1.1775,1.21
11.388226,0.2485,-0.1886,1.0753,1.12
11.398109,0.4655,-0.1334,0.9991,1.11
11.413894,0.8109,-0.1025,0.9928,1.29
11.418185,1.0495,-0.1586,1.0127,1.47
11.429907,1.2644,-0.2414,0.9695,1.61
11.438372,1.4562,-0.2829,0.9779,1.78
11.448506,1.6743,-0.3861,0.9561,1.97
11.463907,1.7927,-0.4249,0.9162,2.06
11.468692,1.9166,-0.3916,0.8953,2.15
11.480618,1.942,-0.3283,0.8613,2.15
11.48912,2.0114,-0.2084,0.8333,2.19
11.498971,2.0046,-0.0957,0.7651,2.15
11.514028,1.9712,-0.0044,0.7199,2.1
11.519111,1.9994,0.0657,0.7044,2.12
11.530427,1.9418,0.1191,0.6776,2.06
11.539307,1.7947,0.1532,0.6312,1.91
11.54909,1.6541,0.1198,0.5713,1.75
11.563275,1.4851,0.0254,0.4911,1.56
11.569348,1.28,-0.1176,0.4306,1.36
11.579752,1.0761,-0.2574,0.3484,1.16
11.590129,0.8587,-0.3622,0.2851,0.97
11.599817,0.7188,-0.3742,0.3018,0.86
11.613846,0.6204,-0.3705,0.2972,0.78
11.620345,0.5592,-0.3886,0.3364,0.76
11.631306,0.5182,-0.3949,0.3807,0.75
11.639929,0.4912,-0.3498,0.4531,0.75
11.660194,0.4897,-0.2484,0.5463,0.77
11.661078,0.4941,-0.1149,0.6541,0.83
11.675636,0.5472,0.0105,0.7151,0.9
11.680021,0.6089,0.082,0.7644,0.98
11.690237,0.6497,0.1007,0.824,1.05
11.700309,0.669,0.1131,0.8916,1.12
11.714713,0.6881,0.0767,0.9037,1.14
11.7204,0.6775,0.0405,0.8298,1.07
11.731147,0.6762,0.0207,0.798,1.05
11.741344,0.678,-0.0108,0.7018,0.98
11.75073,0.6133,-0.0181,0.6236,0.87
11.765326,0.6196,-0.1043,0.5272,0.82
11.770626,0.5979,-0.2119,0.3926,0.75
11.781537,0.5893,-0.2967,0.2729,0.71
11.791533,0.5417,-0.3386,0.1614,0.66
11.80085,0.4665,-0.3138,0.066,0.57
11.813797,0.3084,-0.2212,-0.0183,0.38
11.821408,0.146,-0.0998,-0.0993,0.2
11.831313,-0.023,0.031,-0.1572,0.16
11.841925,-0.2147,0.1233,-0.1904,0.31
11.85206,-0.4494,0.2076,-0.1649,0.52
11.864321,-0.6401,0.2229,-0.0917,0.68
11.871707,-0.7602,0.1372,0.0171,0.77
11.881561,-0.9091,-0.0479,0.1908,0.93
11.89205,-1.1646,-0.3023,0.3751,1.26
11.901871,-1.3332,-0.5795,0.5422,1.55
11.91411,-1.6277,-0.8508,0.6856,1.96
11.922461,-1.9934,-1.0026,0.7821,2.36
11.932103,-2.3731,-0.9742,0.8382,2.7
11.947217,-2.6232,-0.7786,0.7906,2.85
11.95228,-2.819,-0.5754,0.6973,2.96
11.963844,-2.9476,-0.3921,0.5368,3.02
11.972934,-3.0614,-0.1989,0.3479,3.09
11.982549,-3.1357,-0.1687,0.1959,3.15
11.997295,-3.1994,-0.1963,-0.1072,3.21
12.002605,-3.1233,-0.3192,-0.4715,3.17
12.013465,-2.7808,-0.4638,-0.9595,2.98
12.023053,-2.1582,-0.524,-1.5068,2.68
12.032706,-1.5095,-0.4818,-2.1843,2.7
12.047065,-0.872,-0.4351,-2.882,3.04
12.052863,-0.4524,-0.2183,-3.1692,3.21
12.063238,-0.1729,0.0275,-3.0703,3.08
12.073462,-0.0374,0.2706,-2.5813,2.6
12.083183,0.0421,0.4677,-1.9346,1.99
12.097498,0.0816,0.6463,-1.1304,1.3
12.103622,0.1815,0.7827,-0.3127,0.86
12.11441,0.2904,0.9162,0.3615,1.03
12.123579,0.3382,1.02,1.0806,1.52
12.133454,0.4881,0.9532,2.0886,2.35
12.147027,0.649,0.8146,2.7832,2.97
12.153418,0.8599,0.6596,3.0307,3.22
12.163711,1.0799,0.5575,2.9382,3.18
12.174172,1.1938,0.4537,2.5053,2.81
12.184015,1.3385,0.2926,2.0934,2.5
12.19748,1.5262,0.0394,1.6504,2.25
12.204227,1.682,-0.2313,1.243,2.1
12.214054,1.7394,-0.4643,0.864,2
12.224447,1.8304,-0.6437,0.7204,2.07
12.234027,1.9106,-0.7369,0.6765,2.16
12.249513,2.0074,-0.7359,0.6567,2.24
12.256725,2.0119,-0.6543,0.5383,2.18
12.269131,1.9402,-0.5291,0.3246,2.04
12.274696,1.8971,-0.412,0.0652,1.94
12.285551,1.8437,-0.2624,-0.2031,1.87
12.300071,1.8274,-0.1513,-0.4576,1.89
12.304919,1.8536,0.05,-0.7161,1.99
12.314933,1.8816,0.2607,-0.9338,2.12
12.325528,1.9125,0.3827,-1.2508,2.32
12.335032,1.9405,0.4664,-1.7063,2.63
12.34951,1.8383,0.4399,-1.8668,2.66
12.355525,1.6536,0.3575,-1.68,2.38
12.365385,1.2876,0.313,-1.4168,1.94
12.381284,0.8748,0.3425,-1.2376,1.55
12.385117,0.5299,0.3402,-1.2576,1.41
12.397348,0.2259,0.3992,-1.3376,1.41
12.405502,0.0644,0.4728,-1.3045,1.39
12.415438,0.0453,0.5195,-0.9027,1.04
12.425792,0.1346,0.5101,-0.434,0.68
12.435455,0.0879,0.4386,-0.1176,0.46
12.448828,0.087,0.3283,0.2816,0.44
12.455929,0.0583,0.254,0.6321,0.68
12.466107,-0.095,0.1898,0.9157,0.94
12.481309,-0.243,0.2049,1.067,1.11
12.486066,-0.155,0.2154,1.258,1.29
12.498173,-0.0707,0.2513,1.4432,1.47
12.506593,-0.0303,0.3302,1.4518,1.49
12.516524,0.1903,0.5608,1.3048,1.43
12.531917,0.605,0.7931,1.1734,1.54
12.536501,0.9534,0.6822,1.0101,1.55
12.547234,1.0787,0.5056,0.8754,1.48
12.556932,0.9231,0.3593,0.7081,1.22
12.566429,0.5471,0.1785,0.4844,0.75
12.580591,0.115,0.0636,0.2508,0.28
12.586507,-0.2273,0.0536,0.0022,0.23
12.597837,-0.3788,0.0226,-0.148,0.41
12.607369,-0.3389,0.1296,-0.3502,0.5
12.616904,0.0713,0.2749,-0.4659,0.55
12.631397,0.5681,0.3984,-0.4733,0.84
12.640754,0.9784,0.4354,-0.4395,1.16
12.651759,1.3818,0.4222,-0.2804,1.47
12.656925,1.7137,0.3484,-0.1231,1.75
12.670346,1.9915,0.2944,0.0977,2.02
12.686601,2.1521,0.2444,0.2585,2.18
12.701402,2.2947,0.1433,0.3037,2.32
12.707551,2.373,0.0596,0.2371,2.39
12.717702,2.3977,0.0195,0.2603,2.41
12.73241,2.4409,-0.0714,0.3696,2.47
12.737534,2.4434,-0.2122,0.4364,2.49
12.74782,2.4272,-0.2895,0.3675,2.47
12.758315,2.3903,-0.4554,0.0413,2.43
12.767853,2.2234,-0.7337,-0.4794,2.39
12.780607,1.8759,-0.979,-1.3258,2.5
12.788214,1.536,-1.1399,-2.5987,3.23
12.799204,1.2155,-1.0794,-4.05,4.36
12.816453,0.6115,-0.622,-4.3967,4.48
12.81834,-0.202,-0.0048,-3.4435,3.45
12.831775,-0.9608,0.4433,-2.1493,2.4
12.838813,-1.6673,0.6976,-0.9724,2.05
12.848733,-2.0755,0.6505,-0.1905,2.18
12.864384,-2.1598,0.476,0.212,2.22
12.868767,-2.2566,0.1639,0.3198,2.29
12.881187,-2.3079,-0.1959,0.3128,2.34
12.889091,-2.2961,-0.5968,0.4069,2.41
12.89915,-2.2289,-0.9294,0.616,2.49
12.914798,-2.0486,-1.1308,0.9181,2.51
12.918927,-1.8879,-1.192,1.2719,2.57
12.931279,-1.7671,-1.1038,1.5843,2.62
12.939374,-1.7266,-0.8097,1.8797,2.68
12.94929,-1.6584,-0.3319,1.9635,2.59
12.964654,-1.4837,0.1233,1.9341,2.44
12.96939,-1.3276,0.5047,1.7764,2.27
12.980965,-1.1957,0.6809,1.6779,2.17
12.990091,-1.1222,0.616,1.4525,1.94
13.000102,-1.1397,0.2818,1.2153,1.69
13.014988,-1.1614,-0.1839,0.8669,1.46
13.020154,-1.2043,-0.3683,0.6088,1.4
13.031261,-1.4227,-0.2824,0.3347,1.49
13.040248,-1.5774,-0.0371,0.0976,1.58
13.049895,-1.574,0.226,-0.0138,1.59
13.064582,-1.2693,0.3658,0.0389,1.32
13.070188,-0.8388,0.3198,0.2232,0.92
13.080875,-0.4807,0.1732,0.4867,0.71
13.090552,-0.2104,-0.0444,0.7593,0.79
13.100739,0.0756,-0.288,1.0684,1.11
13.114817,0.3866,-0.5001,1.3455,1.49
13.121152,0.7598,-0.6833,1.5984,1.9
13.13098,1.0559,-0.814,1.728,2.18
13.141195,1.2477,-0.8819,1.7394,2.32
13.150759,1.5043,-0.8872,1.7729,2.49
13.164625,1.6501,-0.7243,1.7476,2.51
13.170855,1.7909,-0.4267,1.6926,2.5
13.181118,1.7192,-0.0715,1.5609,2.32
13.191344,1.6642,0.3609,1.3313,2.16
13.204414,1.5607,0.7776,1.0899,2.06
13.217052,1.5509,1.0309,0.7557,2.01
13.221275,1.6052,1.0925,0.488,2
13.2371,1.7475,0.9658,0.2355,2.01
13.242028,1.8447,0.6784,0.017,1.97
13.254684,1.8763,0.3749,-0.1021,1.92
13.269875,1.8481,0.0805,-0.0977,1.85
13.27183,1.7941,-0.2008,-0.0874,1.81
13.284398,1.682,-0.383,-0.0084,1.73
13.292153,1.4985,-0.4162,0.0067,1.56
13.302026,1.3286,-0.4037,0.0495,1.39
13.315028,1.114,-0.2601,-0.0325,1.14
13.322774,0.9188,-0.0223,-0.0637,0.92
13.332379,0.7437,0.2093,-0.1505,0.79
13.348007,0.6029,0.3411,-0.3186,0.76
13.352127,0.5054,0.371,-0.3845,0.74
13.364581,0.423,0.378,-0.5852,0.81
13.372728,0.3384,0.364,-0.7274,0.88
13.383204,0.2483,0.2468,-0.8461,0.92
13.398766,0.2149,0.0777,-1.0369,1.06
13.402666,0.1558,0.0094,-1.2228,1.23
13.41471,0.153,-0.0389,-1.4864,1.49
13.422882,0.1417,-0.0091,-1.8032,1.81
13.432912,0.1808,0.0603,-2.0687,2.08
13.450178,0.2237,0.1429,-2.2323,2.25
13.452814,0.2994,0.2072,-2.3978,2.43
13.465608,0.4177,0.2382,-2.4642,2.51
13.473051,0.5771,0.335,-2.4036,2.49
13.483061,0.7617,0.3528,-2.1671,2.32
13.497931,0.9873,0.3856,-1.8511,2.13
13.503102,1.1902,0.311,-1.5087,1.95
13.516595,1.3295,0.1312,-1.1292,1.75
13.524456,1.3772,-0.0054,-0.8041,1.59
13.533503,1.4046,-0.0024,-0.5629,1.51
13.548829,1.4549,0.0493,-0.3386,1.49
13.553788,1.5016,0.0537,-0.1307,1.51
13.564605,1.5487,0.1041,0.0624,1.55
13.574549,1.5037,0.1576,0.2547,1.53
13.584213,1.4334,0.2075,0.506,1.53
13.598123,1.4124,0.166,0.5422,1.52
13.604429,1.3729,-0.03,0.499,1.46
13.616382,1.3864,-0.5451,0.6683,1.63
13.624429,1.5811,-1.4469,0.8011,2.29
13.634273,1.8075,-2.4536,0.9825,3.2
13.646879,2.0159,-3.1539,1.2189,3.94
13.654188,2.063,-3.4552,1.3646,4.25
13.671361,1.9079,-3.466,1.5671,4.26
13.674976,1.7832,-2.9278,1.8234,3.88
13.692455,1.6681,-2.2926,1.8758,3.4
13.707787,1.5384,-1.7446,1.6919,2.88
13.725264,0.5103,-0.7934,0.8422,1.26
13.735008,0.0884,-0.7651,0.5063,0.92
13.748356,-0.1383,-0.755,0.1613,0.78
13.755008,-0.4892,-0.6524,-0.248,0.85
13.765144,-0.6441,-0.4278,-0.5774,0.97
13.780919,-0.8236,-0.1609,-1.1284,1.41
13.785165,-0.9485,0.0236,-1.9756,2.19
13.798982,-1.0129,0.1274,-3.1761,3.34
13.805494,-0.9486,0.1113,-6.95,7.02
13.815777,-0.6186,-0.1322,-10.6664,10.69
13.82585,-0.6085,0.0784,-9.2437,9.26
13.835838,-1.1195,0.0895,-5.0824,5.21
13.850594,-1.9079,-0.3175,-1.7783,2.63
13.855896,-2.3355,-0.8463,0.0772,2.49
13.866267,-2.4968,-1.5173,1.1743,3.15
13.882194,-2.9076,-2.0889,2.0349,4.12
13.886211,-3.4623,-2.6029,2.3461,4.93
13.898779,-3.9058,-3.0195,2.8949,5.72
13.906821,-4.1644,-3.3651,3.5355,6.42
13.91654,-4.0243,-3.4344,3.9299,6.59
13.931829,-3.7851,-3.2908,4.2353,6.56
13.936677,-3.365,-2.4962,4.4827,6.14
13.948087,-3.1633,-1.6483,4.6835,5.89
13.957038,-2.8529,-0.749,4.9011,5.72
13.966629,-2.6471,0.1548,4.969,5.63
13.98255,-2.1481,0.7911,5.2038,5.69
13.987008,-1.4783,1.1506,6.0754,6.36
13.998482,-1.0382,1.4305,6.0421,6.3
14.007062,-0.7124,1.4987,5.1174,5.38
14.016872,-0.1453,1.3711,3.6222,3.88
14.033625,0.4071,1.131,2.1895,2.5
14.037173,1.0035,0.8793,0.1657,1.34
14.050037,1.6427,0.6805,-1.6935,2.46
14.057424,1.9994,0.6447,-2.0758,2.95
14.067083,2.1604,0.6685,-1.5094,2.72
14.082633,1.9401,0.6802,-1.3514,2.46
14.087451,1.297,0.546,-0.871,1.66
14.099614,-0.0731,0.5391,-0.3607,0.65
14.107751,-1.4117,0.7312,0.0498,1.59
14.117682,-2.671,0.9818,0.1511,2.85
14.132054,-3.5215,1.1239,0.183,3.7
14.137702,-3.9355,1.1229,0.4584,4.12
14.148718,-3.6818,0.9829,0.5386,3.85
14.158312,-3.4344,0.8908,0.5472,3.59
14.168854,-3.3343,1.0343,0.6691,3.55
14.185031,-3.0305,1.1918,1.0169,3.41
14.188063,-2.7551,1.3268,1.3795,3.35
14.204357,-2.3915,1.4243,1.7291,3.28
14.208332,-1.907,1.4503,1.9186,3.07
14.221998,-1.3935,1.4392,1.8517,2.73
14.237564,-0.6857,1.2938,1.4397,2.05
14.238771,-0.0102,0.9429,0.8423,1.26
14.253319,0.7668,0.4586,-0.0175,0.89
14.269022,1.4578,-0.2067,-0.9767,1.77
14.284623,2.5924,-1.4679,-2.3554,3.8
14.289106,3.1552,-1.8896,-1.6011,4.01
14.300674,3.4321,-2.0915,-0.4533,4.04
14.317016,3.3493,-1.8893,-0.0066,3.85
14.31927,3.1198,-1.3174,-0.5243,3.43
14.333168,2.9184,-0.7025,-1.2903,3.27
14.339143,2.5922,-0.2303,-2.0488,3.31
14.349641,2.186,-0.0155,-2.346,3.21
14.366006,1.6116,0.0804,-1.9533,2.53
14.369565,1.0321,0.1468,-1.1122,1.52
14.382331,0.3867,-0.3923,-0.3178,0.64
14.39027,-0.1721,-1.6511,0.324,1.69
14.400175,-0.4052,-3.0087,0.8421,3.15
14.415973,-0.4292,-3.9713,1.0703,4.14
14.420038,-0.108,-4.722,1.3571,4.91
14.432514,0.3551,-4.9569,1.5686,5.21
14.44058,0.5013,-4.9419,1.2351,5.12
14.450486,0.696,-4.4261,-0.1141,4.48
14.465278,0.4983,-2.8412,-1.8899,3.45
14.470222,-0.5488,-0.6164,-1.0443,1.33
14.481596,-1.6916,1.1186,0.1328,2.03
14.490207,-2.6168,2.195,0.5735,3.46
14.500736,-3.3456,2.9111,0.6057,4.48
14.515122,-3.8436,3.2449,0.5563,5.06
14.520537,-4.2048,2.9204,0.5178,5.15
14.533506,-4.4284,2.2037,0.4976,4.97
14.541295,-4.4496,1.2123,0.5997,4.65
14.550786,-4.4403,0.0543,0.8272,4.52
14.566485,-4.3755,-1.0914,1.1458,4.65
14.571082,-4.2335,-2.1862,1.5316,5
14.582892,-4.1995,-2.6888,1.7654,5.29
14.591239,-4.0896,-2.288,1.7721,5.01
14.601516,-3.6591,-0.9501,1.6427,4.12
14.616475,-3.316,0.1983,1.4659,3.63
14.621395,-3.1202,0.776,1.3166,3.47
14.632603,-2.8663,1.0863,1.2963,3.33
14.641791,-2.5269,1.151,1.3502,3.09
14.655711,-2.2158,1.0115,1.3944,2.81
14.68109,-1.8555,0.7708,1.396,2.45
14.69461,-1.0262,-0.0449,1.3925,1.73
14.701576,-0.8334,-0.2536,1.3601,1.62
14.720503,-0.572,-0.4599,1.3611,1.55
14.721947,-0.379,-0.5305,1.2859,1.44
14.739234,-0.2219,-0.445,1.2223,1.32
14.756261,-0.0556,-0.27,1.0492,1.08
14.756354,-0.0138,-0.1027,0.8921,0.9
14.772514,0.0984,0.0228,0.6572,0.66
14.772649,0.2001,0.1573,0.3987,0.47
14.788805,0.3154,0.3022,0.1383,0.46
14.804884,0.3307,0.4257,-0.0491,0.54
14.804968,0.414,0.6021,-0.1938,0.76
14.821569,0.6024,0.6555,-0.4249,0.99
14.822771,0.7412,0.6016,-0.5109,1.08
14.837859,0.9565,0.4857,-0.6238,1.24
14.853916,1.1837,0.3588,-0.6469,1.4
14.853992,1.3248,0.2102,-0.6441,1.49
14.870435,1.4167,0.0807,-0.6426,1.56
14.873118,1.5075,0.0765,-0.6025,1.63
14.88677,1.6546,0.0784,-0.5683,1.75
14.902679,1.7251,0.0974,-0.5066,1.8
14.903287,1.7132,0.1266,-0.3882,1.76
14.929946,1.7303,0.2057,-0.3064,1.77
14.930023,1.7169,0.2214,-0.241,1.75
14.947574,1.6631,0.2173,-0.2408,1.69
14.947906,1.5636,0.1955,-0.1709,1.59
14.963745,1.4085,0.185,-0.1565,1.43
14.964168,1.1666,0.2042,-0.2317,1.21
14.979858,0.9412,0.1631,-0.3151,1.01
14.996107,0.7726,0.0775,-0.4593,0.9
14.99653,0.6438,-0.0349,-0.5374,0.84
15.012598,0.5219,-0.1628,-0.6272,0.83
15.028571,0.4249,-0.2662,-0.73,0.89
15.028693,0.3828,-0.3366,-0.7619,0.92
15.034375,0.3451,-0.3094,-0.7911,0.92
15.048194,0.2962,-0.1818,-0.7697,0.84
15.054342,0.2345,0.0061,-0.7095,0.75
15.06649,0.1834,0.1965,-0.611,0.67
15.074517,0.1253,0.2406,-0.5032,0.57
15.084982,0.1931,0.1394,-0.3705,0.44
15.100379,0.0536,-0.0168,-0.2429,0.25
15.105159,-0.0914,-0.1965,-0.1863,0.29
15.117003,-0.3003,-0.4526,-0.1725,0.57
15.125933,-0.4352,-0.6326,-0.1792,0.79
15.135346,-0.3609,-0.9167,-0.1347,0.99
15.150576,-0.0375,-1.5482,-0.006,1.55
15.155948,0.4053,-2.2722,0.2161,2.32
15.167309,0.5675,-2.688,0.4009,2.78
15.175492,0.7374,-2.3303,0.5269,2.5
15.185488,0.9277,-1.8121,0.4981,2.1
15.200955,1.1371,-1.4989,0.3586,1.92
15.205608,1.3182,-1.296,0.2064,1.86
15.217853,1.4413,-1.1042,0.0308,1.82
15.22605,1.5178,-0.9543,-0.1866,1.8
15.240692,1.5634,-0.7999,-0.4348,1.81
15.255499,1.4921,-0.7475,-0.7394,1.83
15.255882,1.3665,-0.7595,-1.0891,1.91
15.272362,1.1721,-0.7314,-1.515,2.05
15.289023,0.9019,-0.7697,-2.14,2.45
15.289101,0.6561,-0.9344,-2.8282,3.05
15.305688,0.4514,-1.0502,-3.5294,3.71
15.306247,0.1533,-1.0533,-4.9615,5.07
15.322117,-0.4063,-0.8348,-6.695,6.76
15.338543,-1.0468,-0.3716,-6.0923,6.19
15.338634,-1.3898,-0.0536,-3.8387,4.08
15.35505,-1.6127,-0.1052,-1.343,2.1
15.356617,-1.8727,-0.4113,1.0365,2.18
15.371806,-1.966,-0.7076,2.1941,3.03
15.388303,-2.3974,-1.3419,2.7679,3.9
15.388432,-2.6068,-2.1428,2.8467,4.41
15.404767,-2.8071,-2.9554,2.9542,5.03
15.406878,-3.0257,-3.6335,3.1632,5.69
15.421301,-3.077,-4.1213,3.206,6.06
15.437802,-3.1009,-4.2616,3.3072,6.22
15.437897,-3.1036,-3.6099,3.4495,5.88
15.454178,-3.0539,-2.4465,3.5707,5.3
15.457266,-2.8066,-1.2366,3.9984,5.04
15.470995,-2.6484,-0.1566,4.2004,4.97
15.487527,-2.45,0.5961,4.3547,5.03
15.487667,-2.1317,1.0884,4.3695,4.98
15.504075,-1.7936,1.1919,4.571,5.05
15.507599,-1.6223,1.2324,4.3544,4.81
15.520672,-1.6191,1.1725,3.7616,4.26
15.537202,-1.4996,0.9599,3.1192,3.59
15.538137,-1.2996,0.734,2.5115,2.92
15.554014,-1.0677,0.5067,1.6417,2.02
15.558187,-0.9084,0.3978,0.8767,1.32
15.570249,-0.943,0.3125,0.274,1.03
15.587004,-1.1497,0.4301,-0.076,1.23
15.58858,-1.8691,0.6707,-0.5506,2.06
15.603697,-2.5939,1.0307,-0.6261,2.86
15.608768,-3.3308,1.2804,-0.2232,3.58
15.620313,-3.7543,1.4369,0.3564,4.04
15.637133,-3.8462,1.4847,0.6412,4.17
15.638609,-3.8005,1.4741,0.7003,4.14
15.653987,-3.4935,1.4759,0.807,3.88
15.660016,-3.0014,1.3733,0.8654,3.41
15.672055,-2.3235,1.2686,0.8989,2.8
15.693238,-1.5873,1.1318,0.994,2.19
15.706968,-0.1737,0.9098,1.0435,1.4
15.723076,0.431,0.8837,0.9383,1.36
15.723165,0.8203,0.9879,0.6662,1.45
