# Target Sample Rate: 400 Hz,,,,
3.07744,-0.318,2.054,-0.06,2.08
3.082089,-0.403,1.622,-0.117,1.675
3.084602,-0.383,1.507,-0.13,1.56
3.087018,-0.357,1.38,-0.151,1.433
3.089801,-0.324,1.244,-0.17,1.296
3.096832,-0.284,1.105,-0.193,1.158
3.099774,-0.139,0.7,-0.272,0.764
3.102186,-0.084,0.574,-0.3,0.653
3.104852,-0.026,0.451,-0.325,0.557
3.115971,0.033,0.329,-0.352,0.483
3.120112,0.315,-0.119,-0.488,0.593
3.122689,0.363,-0.173,-0.514,0.652
3.134802,0.403,-0.216,-0.538,0.706
3.137839,0.519,-0.252,-0.635,0.858
3.140278,0.521,-0.227,-0.65,0.864
3.153126,0.517,-0.195,-0.661,0.862
3.155879,0.367,0.051,-0.661,0.758
3.17331,0.312,0.114,-0.652,0.732
3.178152,-0.232,0.655,-0.641,0.945
3.180681,-0.252,0.704,-0.667,1.002
3.183083,-0.253,0.742,-0.701,1.052
3.185886,-0.244,0.761,-0.741,1.09
3.188084,-0.23,0.769,-0.786,1.123
3.190501,-0.214,0.763,-0.834,1.15
3.195838,-0.198,0.751,-0.88,1.174
3.196193,-0.184,0.728,-0.926,1.192
3.198261,-0.166,0.704,-0.968,1.208
3.200763,-0.145,0.674,-1.003,1.217
3.203266,-0.118,0.644,-1.03,1.221
3.205636,-0.087,0.607,-1.051,1.217
3.214836,-0.047,0.562,-1.066,1.206
3.218423,0.158,0.31,-1.066,1.121
3.220767,0.213,0.234,-1.059,1.106
3.223355,0.267,0.153,-1.052,1.096
3.233347,0.322,0.076,-1.038,1.089
3.236059,0.545,-0.199,-0.979,1.138
3.238514,0.599,-0.253,-0.95,1.151
3.25234,0.653,-0.305,-0.919,1.168
3.256334,0.865,-0.467,-0.733,1.227
3.270527,0.873,-0.479,-0.702,1.218
3.273818,0.76,-0.476,-0.406,0.984
3.289459,0.804,-0.515,-0.286,0.997
3.307999,0.895,-0.26,0.828,1.247
3.326124,0.893,-0.106,0.531,1.044
3.328914,0.009,0.453,0.004,0.454
3.331401,-0.096,0.461,-0.015,0.471
3.333851,0.044,0.001,-0.033,0.055
3.336464,0.192,-0.208,0.018,0.284
3.339181,0.237,-0.118,0.032,0.266
3.346062,0.203,-0.058,-0.041,0.215
3.34681,0.142,-0.033,-0.151,0.21
3.346864,0.099,-0.043,-0.273,0.294
3.349047,0.08,-0.079,-0.399,0.415
3.351509,0.079,-0.117,-0.521,0.54
3.354125,0.087,-0.152,-0.617,0.641
3.356718,0.099,-0.193,-0.695,0.728
3.365131,0.116,-0.232,-0.75,0.794
3.36951,0.188,-0.252,-0.746,0.81
3.371915,0.153,-0.208,-0.728,0.772
3.383732,0.11,-0.157,-0.694,0.72
3.38707,-0.06,0.199,-0.48,0.523
3.389727,-0.072,0.24,-0.468,0.531
3.402705,-0.076,0.294,-0.463,0.553
3.407405,-0.117,0.576,-0.491,0.766
3.421242,-0.149,0.651,-0.494,0.831
3.439792,-0.216,0.827,-0.503,0.992
3.458535,0,0.722,-0.565,0.917
3.476802,0.295,0.535,-0.568,0.835
3.480344,0.374,0.53,-0.121,0.66
3.482838,0.355,0.541,-0.054,0.649
3.485348,0.336,0.555,0.003,0.648
3.487789,0.315,0.565,0.054,0.649
3.490431,0.295,0.569,0.088,0.647
3.497749,0.281,0.568,0.12,0.646
3.500423,0.321,0.449,0.149,0.572
3.502862,0.376,0.351,0.094,0.523
3.50548,0.438,0.257,-0.012,0.508
3.516521,0.491,0.186,-0.174,0.554
3.520538,0.426,0.11,-1.022,1.113
3.522965,0.402,0.098,-1.082,1.158
3.535707,0.376,0.079,-1.116,1.18
3.538268,0.187,0.113,-1.263,1.281
3.540846,0.141,0.156,-1.262,1.279
3.554446,0.092,0.207,-1.247,1.267
3.573248,-0.269,0.536,-1.119,1.27
3.592058,-0.557,1.009,-1.211,1.672
3.610209,-0.798,1.439,-0.906,1.878
3.613816,-1.422,2.11,-0.286,2.56
3.616266,-1.426,2.138,-0.271,2.584
3.619077,-1.42,2.146,-0.261,2.586
3.621811,-1.408,2.139,-0.254,2.573
3.624235,-1.392,2.118,-0.257,2.548
3.63799,-1.381,2.107,-0.264,2.533
3.657022,-1.35,1.831,-0.305,2.295
3.67576,-0.765,0.623,-0.409,1.068
3.693847,-0.286,-0.192,-0.561,0.658
3.697172,0.048,-0.675,-0.707,0.978
3.699365,0.026,-0.702,-0.699,0.992
3.701853,0.009,-0.704,-0.689,0.984
3.70431,-0.007,-0.702,-0.665,0.967
3.707045,-0.024,-0.697,-0.633,0.942
3.713584,-0.052,-0.688,-0.594,0.91
3.713925,-0.099,-0.685,-0.548,0.883
3.7147,-0.156,-0.692,-0.488,0.861
3.71714,-0.218,-0.695,-0.421,0.841
3.719476,-0.29,-0.702,-0.347,0.835
3.722109,-0.366,-0.719,-0.272,0.852
3.732333,-0.455,-0.752,-0.194,0.9
3.734959,-0.709,-0.819,0.15,1.093
3.739635,-0.762,-0.832,0.341,1.179
3.75125,-0.775,-0.828,0.421,1.21
3.754912,-0.789,-0.793,0.694,1.317
3.757316,-0.791,-0.789,0.724,1.331
3.770039,-0.789,-0.791,0.752,1.347
3.773018,-0.799,-0.926,0.966,1.558
3.788783,-0.8,-0.947,1.019,1.605
3.79401,-0.87,-1.032,1.362,1.917
3.794196,-0.879,-1.009,1.416,1.949
3.80795,-0.882,-0.958,1.481,1.972
3.812192,-0.766,-0.665,1.889,2.144
3.815121,-0.735,-0.634,1.946,2.174
3.817614,-0.694,-0.585,2.016,2.211
3.819983,-0.651,-0.535,2.096,2.259
3.823077,-0.609,-0.51,2.177,2.317
3.829225,-0.572,-0.471,2.255,2.373
3.832634,-0.503,-0.441,2.436,2.526
3.835003,-0.497,-0.453,2.466,2.556
3.83747,-0.49,-0.435,2.477,2.563
3.839877,-0.475,-0.394,2.484,2.559
3.848563,-0.456,-0.341,2.513,2.576
3.852785,-0.382,-0.053,2.693,2.72
3.855293,-0.378,-0.047,2.7,2.727
3.867365,-0.364,-0.008,2.683,2.708
3.870555,-0.359,0.336,2.143,2.199
3.873043,-0.383,0.386,1.977,2.05
3.887728,-0.407,0.417,1.795,1.887
3.890736,-0.303,0.5,0.621,0.853
3.907598,-0.239,0.507,0.449,0.718
3.926793,0.213,0.673,-0.164,0.725
3.930683,0.277,1.002,-0.482,1.146
3.933264,0.23,1.03,-0.501,1.168
3.935836,0.177,1.054,-0.51,1.184
3.938236,0.121,1.074,-0.518,1.199
3.94606,0.059,1.089,-0.517,1.207
3.950866,-0.227,1.028,-0.469,1.152
3.953739,-0.311,0.981,-0.446,1.121
3.955987,-0.387,0.943,-0.425,1.105
3.965535,-0.463,0.902,-0.416,1.096
3.968503,-0.688,0.624,-0.301,0.976
3.970978,-0.73,0.523,-0.244,0.93
3.973732,-0.761,0.436,-0.195,0.899
3.984936,-0.785,0.384,-0.143,0.885
3.988522,-0.938,-0.049,0.203,0.961
4.004136,-0.981,-0.167,0.271,1.031
4.023754,-1.364,-1.362,0.705,2.053
4.042989,-1.632,-2.013,1.421,2.955
4.061775,-0.986,-0.794,2.371,2.688
4.064678,0.17,0.72,2.887,2.981
4.067033,0.383,1.073,2.931,3.145
4.069944,0.6,1.443,2.978,3.363
4.072446,0.8,1.76,3.019,3.585
4.08829,0.981,2.026,3.051,3.791
4.107026,1.53,2.275,3.364,4.339
4.125954,1.466,1.544,3.706,4.274
4.145206,0.774,-0.488,3.48,3.598
4.164264,-0.997,-4.14,2.495,4.936
4.183202,-1.561,-5.522,1.554,5.945
4.187462,-1.59,-4.936,1.831,5.499
4.189912,-1.609,-4.733,1.921,5.356
4.202322,-1.622,-4.423,2.018,5.126
4.205169,-1.219,-1.55,2.499,3.183
4.221633,-1.066,-0.877,2.6,2.944
4.240831,-0.418,2.517,3.133,4.04
4.260069,-0.49,4.002,3.427,5.291
4.27924,-0.499,3.141,2.832,4.259
4.298582,-0.659,0.36,0.691,1.02
4.317963,-0.511,-2.19,-1.232,2.564
4.320977,-0.19,-0.849,-0.662,1.094
4.32354,-0.154,-0.764,-0.604,0.986
4.337192,-0.114,-0.69,-0.559,0.895
4.356294,0.09,-0.443,-0.32,0.553
4.375858,0.268,-0.52,-0.164,0.608
4.379059,0.403,-1.327,-0.3,1.419
4.381667,0.414,-1.477,-0.342,1.571
4.383988,0.425,-1.652,-0.38,1.747
4.386552,0.448,-1.87,-0.407,1.965
4.389322,0.474,-2.115,-0.424,2.209
4.397404,0.497,-2.371,-0.437,2.461
4.402066,0.466,-3.002,-0.46,3.073
4.407394,0.436,-3.075,-0.461,3.139
4.416489,0.376,-3.143,-0.447,3.197
4.419593,0.289,-2.995,-0.353,3.029
4.422008,0.286,-2.909,-0.316,2.94
4.436252,0.293,-2.808,-0.274,2.837
4.439774,0.5,-1.853,0.046,1.92
4.455626,0.561,-1.636,0.117,1.733
4.475042,0.992,-0.076,0.575,1.149
4.494368,1.284,2.435,0.84,2.878
4.51386,0.904,4.074,0.651,4.224
4.532752,0.213,3.728,0.317,3.748
4.535311,0.095,0.838,0.104,0.85
4.540075,0.113,0.141,0.058,0.19
4.552553,0.116,-0.157,0.031,0.198
4.555324,0.057,-1.054,-0.089,1.059
4.572002,0.044,-1.141,-0.11,1.148
4.591567,-0.009,-1.375,-0.284,1.404
4.595771,0.101,-1.258,-0.209,1.28
4.598274,0.111,-1.251,-0.187,1.27
4.600581,0.116,-1.245,-0.166,1.261
4.603184,0.119,-1.24,-0.152,1.255
4.606049,0.12,-1.23,-0.145,1.244
4.613762,0.12,-1.202,-0.141,1.216
4.615982,0.121,-1.018,-0.138,1.034
4.618322,0.132,-0.938,-0.146,0.958
4.620814,0.143,-0.853,-0.157,0.879
4.623497,0.155,-0.759,-0.167,0.792
4.633463,0.164,-0.665,-0.181,0.708
4.636308,0.157,-0.343,-0.274,0.467
4.638722,0.137,-0.267,-0.3,0.424
4.656277,0.107,-0.188,-0.328,0.393
4.67601,-0.112,0.394,-0.553,0.688
4.695548,-0.165,0.882,-0.573,1.064
4.714639,0.244,1.195,-0.359,1.271
4.734298,0.748,1.292,-0.042,1.493
4.753334,0.285,0.722,0.188,0.798
4.757079,-0.328,0.044,0.128,0.355
4.772509,-0.377,-0.023,0.116,0.395
4.791983,-0.446,-0.278,0.123,0.54
4.799113,-0.219,-0.147,0.557,0.616
4.799361,-0.195,-0.107,0.631,0.669
4.799463,-0.177,-0.067,0.706,0.731
4.809136,-0.16,-0.032,0.774,0.791
4.817556,-0.138,0.034,0.932,0.942
4.819813,-0.153,0.027,1.038,1.05
4.822341,-0.159,0.011,1.054,1.066
4.835563,-0.164,-0.008,1.07,1.083
4.839645,-0.159,-0.195,1.184,1.211
4.855066,-0.146,-0.241,1.206,1.238
4.875536,0.031,-0.542,1.331,1.437
4.895854,0.458,-0.772,1.463,1.717
4.900412,0.861,-0.956,1.472,1.955
4.903039,0.887,-0.989,1.463,1.976
4.905828,0.907,-1.023,1.453,1.995
4.916417,0.928,-1.061,1.446,2.02
4.9203,1.002,-1.222,1.386,2.102
4.922921,1.017,-1.237,1.382,2.115
4.936371,1.034,-1.242,1.377,2.123
4.940556,1.176,-1.153,1.397,2.16
4.956036,1.206,-1.115,1.405,2.161
4.975694,1.338,-0.84,1.405,2.114
4.978413,1.382,-0.478,1.317,1.968
4.980838,1.377,-0.432,1.301,1.943
4.983289,1.371,-0.394,1.281,1.917
4.986055,1.366,-0.35,1.268,1.897
4.988567,1.361,-0.302,1.255,1.875
4.99911,1.352,-0.255,1.237,1.851
5.003414,1.308,-0.007,1.155,1.746
5.006073,1.298,0.038,1.136,1.725
5.019196,1.282,0.085,1.117,1.702
5.023522,1.185,0.287,1.004,1.579
5.039062,1.16,0.319,0.983,1.554
5.058913,1.037,0.546,0.869,1.459
5.06154,0.855,0.712,0.697,1.313
5.06639,0.821,0.722,0.636,1.264
5.068975,0.807,0.727,0.599,1.24
5.071422,0.794,0.727,0.564,1.215
5.079812,0.782,0.727,0.524,1.189
5.083993,0.745,0.707,0.344,1.083
5.086528,0.742,0.702,0.298,1.064
5.089013,0.739,0.698,0.25,1.047
5.099876,0.741,0.699,0.204,1.039
5.104622,0.753,0.743,-0.009,1.058
5.107208,0.756,0.757,-0.048,1.071
5.120539,0.759,0.766,-0.084,1.081
5.140382,0.729,0.786,-0.254,1.101
5.160246,0.638,0.747,-0.395,1.059
5.179909,0.439,0.625,-0.492,0.909
5.19985,0.148,0.461,-0.509,0.702
5.21982,-0.157,0.333,-0.315,0.484
5.222581,-0.328,0.285,-0.131,0.454
5.239705,-0.338,0.283,-0.124,0.458
5.259693,-0.323,0.343,-0.1,0.481
5.279721,-0.261,0.469,-0.007,0.537
5.300018,-0.362,0.431,0.27,0.624
5.324679,-0.43,0.129,0.444,0.631
5.328379,-0.097,-0.134,0.374,0.408
5.331397,-0.06,-0.166,0.346,0.388
5.334027,-0.029,-0.2,0.318,0.377
5.336092,0.005,-0.236,0.286,0.371
5.338847,0.034,-0.275,0.251,0.374
5.346437,0.063,-0.314,0.216,0.386
5.351351,0.143,-0.46,0.062,0.485
5.353863,0.158,-0.492,0.023,0.518
5.356444,0.169,-0.523,-0.016,0.55
5.366556,0.18,-0.555,-0.058,0.587
5.369088,0.209,-0.667,-0.232,0.737
5.371567,0.218,-0.686,-0.282,0.773
5.387011,0.23,-0.697,-0.392,0.833
5.40687,0.267,-0.484,-0.75,0.932
5.426802,0.156,0.337,-1.08,1.142
5.446495,-0.718,1.539,-1.368,2.181
5.466505,-2.285,1.718,-1.605,3.278
5.469484,-3.645,0.707,-1.78,4.118
5.471945,-3.712,0.62,-1.783,4.164
5.486767,-3.764,0.54,-1.784,4.2
5.490071,-3.754,0.219,-1.827,4.181
5.506918,-3.697,0.19,-1.826,4.128
5.526754,-3.019,0.267,-1.751,3.5
5.529823,-2.161,0.327,-1.532,2.669
5.532303,-2.082,0.322,-1.511,2.593
5.535062,-2.009,0.328,-1.486,2.52
5.537487,-1.94,0.341,-1.461,2.452
5.539893,-1.876,0.364,-1.433,2.388
5.546853,-1.815,0.386,-1.41,2.33
5.549862,-1.662,0.473,-1.342,2.187
5.552392,-1.617,0.506,-1.32,2.148
5.555049,-1.579,0.54,-1.297,2.114
5.557617,-1.543,0.572,-1.272,2.08
5.567696,-1.514,0.602,-1.245,2.05
5.570433,-1.396,0.711,-1.122,1.927
5.572945,-1.368,0.729,-1.089,1.894
5.58814,-1.335,0.736,-1.051,1.851
5.590614,-1.082,0.579,-0.826,1.479
5.608364,-1.032,0.54,-0.786,1.405
5.628404,-0.677,0.261,-0.597,0.94
5.648265,-0.254,-0.005,-0.454,0.521
5.668177,0.318,-0.08,-0.443,0.551
5.670959,0.924,0.164,-0.409,1.024
5.673957,0.967,0.207,-0.404,1.068
5.697725,1.005,0.259,-0.397,1.111
5.701169,0.882,0.983,-0.35,1.366
5.704036,0.804,1.055,-0.353,1.373
5.7069,0.718,1.118,-0.358,1.376
5.72058,0.622,1.167,-0.369,1.373
5.724107,-0.004,1.158,-0.451,1.242
5.740824,-0.096,1.102,-0.457,1.197
5.761239,-0.402,0.573,-0.4,0.806
5.781329,-0.332,-0.289,-0.185,0.477
5.801665,-0.07,-0.462,0.192,0.505
5.80678,0.168,-0.056,0.644,0.668
5.806962,0.179,-0.005,0.684,0.707
5.822732,0.195,0.046,0.718,0.745
5.842722,0.329,0.359,0.915,1.036
5.863048,0.56,0.776,0.984,1.372
5.867211,0.719,1.502,0.984,1.934
5.870016,0.724,1.548,0.975,1.968
5.87266,0.729,1.579,0.963,1.988
5.885046,0.731,1.603,0.949,2.001
5.887649,0.711,1.459,0.81,1.814
5.889968,0.706,1.373,0.771,1.725
5.907146,0.693,1.269,0.728,1.619
5.928327,0.573,0.239,0.407,0.743
5.932577,0.466,-0.686,0.235,0.862
5.935279,0.456,-0.682,0.24,0.855
5.937864,0.446,-0.659,0.251,0.834
5.94022,0.433,-0.617,0.261,0.798
5.948699,0.42,-0.555,0.268,0.746
5.952749,0.353,-0.158,0.279,0.477
5.955452,0.334,-0.014,0.268,0.428
5.969472,0.315,0.148,0.257,0.432
5.973201,0.28,1.403,0.102,1.434
5.990675,0.284,1.634,0.068,1.66
5.993415,0.106,2.695,-0.268,2.71
5.995774,0.035,2.712,-0.334,2.732
5.998211,-0.04,2.678,-0.41,2.709
6.000766,-0.118,2.59,-0.488,2.639
6.003261,-0.19,2.455,-0.57,2.528
6.005842,-0.252,2.274,-0.652,2.379
6.013069,-0.298,2.061,-0.73,2.207
6.013567,-0.327,1.829,-0.796,2.021
6.013987,-0.336,1.587,-0.836,1.825
6.016231,-0.333,1.348,-0.856,1.631
6.018746,-0.314,1.114,-0.859,1.441
6.021266,-0.286,0.89,-0.845,1.26
6.023562,-0.247,0.677,-0.825,1.095
6.034432,-0.197,0.476,-0.804,0.954
6.038764,0.131,-0.423,-0.743,0.865
6.041333,0.209,-0.564,-0.732,0.948
6.055115,0.286,-0.695,-0.723,1.043
6.075496,0.593,-1.224,-0.635,1.501
6.096157,0.455,-1.265,-0.334,1.385
6.117195,-0.185,-1.04,0.059,1.058
6.137919,-0.736,-0.723,0.173,1.046
6.158426,-0.378,-0.08,0.045,0.389
6.162035,0.017,0.706,0.348,0.787
6.164552,0.02,0.764,0.383,0.855
6.167033,0.016,0.818,0.415,0.917
6.169477,0.008,0.867,0.447,0.975
6.171961,-0.007,0.908,0.474,1.024
6.180184,-0.023,0.94,0.499,1.065
6.184918,-0.105,1.037,0.587,1.196
6.187372,-0.126,1.054,0.6,1.22
6.189925,-0.146,1.072,0.615,1.245
6.201111,-0.163,1.09,0.628,1.269
6.209028,-0.216,1.147,0.687,1.354
6.209485,-0.216,1.153,0.703,1.368
6.210593,-0.215,1.158,0.721,1.38
6.223931,-0.212,1.163,0.741,1.395
6.243529,-0.185,1.153,0.844,1.441
6.247654,-0.223,1.009,0.969,1.417
6.250607,-0.228,0.979,0.976,1.401
6.252821,-0.234,0.942,0.979,1.379
6.255631,-0.236,0.9,0.985,1.355
6.257795,-0.241,0.851,0.988,1.326
6.264453,-0.242,0.797,0.991,1.295
6.267666,-0.237,0.628,1.003,1.207
6.27008,-0.236,0.575,1.003,1.18
6.272572,-0.234,0.526,1.005,1.158
6.285758,-0.23,0.475,1.009,1.139
6.29032,-0.174,0.255,1.039,1.084
6.306766,-0.159,0.231,1.048,1.085
6.327908,-0.01,0.144,1.115,1.124
6.330646,0.257,0.198,1.218,1.261
6.333199,0.273,0.216,1.218,1.267
6.33573,0.286,0.239,1.22,1.276
6.338138,0.295,0.262,1.219,1.281
6.340841,0.301,0.279,1.22,1.287
6.349108,0.301,0.296,1.217,1.288
6.353595,0.278,0.311,1.219,1.289
6.356012,0.27,0.304,1.217,1.283
6.370193,0.258,0.289,1.216,1.277
6.373816,0.19,0.236,1.207,1.244
6.391164,0.179,0.237,1.206,1.242
6.412002,0.174,0.306,1.229,1.278
6.43267,0.245,0.481,1.199,1.315
6.453405,0.29,0.518,1.038,1.196
6.45669,0.311,0.597,0.819,1.06
6.474396,0.316,0.611,0.794,1.051
6.476893,0.35,0.784,0.604,1.049
6.479363,0.358,0.823,0.575,1.066
6.481876,0.363,0.866,0.549,1.087
6.48673,0.373,0.956,0.498,1.141
6.489528,0.376,1.004,0.469,1.171
6.496469,0.377,1.053,0.441,1.202
6.499771,0.37,1.208,0.357,1.313
6.50216,0.365,1.263,0.331,1.355
6.504837,0.357,1.319,0.301,1.4
6.507168,0.349,1.374,0.278,1.444
6.517817,0.338,1.428,0.248,1.488
6.522269,0.267,1.685,0.139,1.712
6.539051,0.25,1.732,0.12,1.754
6.560186,0.146,2.024,-0.015,2.029
6.580688,0.041,2.267,-0.145,2.272
6.60207,-0.071,2.425,-0.191,2.434
6.623181,-0.275,2.415,-0.166,2.436
6.644172,-0.536,2.237,-0.105,2.302
6.647914,-0.695,2.033,-0.014,2.149
6.650472,-0.707,2.008,-0.005,2.128
6.652887,-0.717,1.981,0.009,2.107
6.655711,-0.726,1.95,0.021,2.081
6.665306,-0.734,1.923,0.035,2.059
6.668086,-0.755,1.78,0.087,1.935
6.670558,-0.758,1.74,0.1,1.901
6.672966,-0.761,1.697,0.111,1.863
6.687024,-0.762,1.654,0.123,1.825
6.691068,-0.741,1.371,0.165,1.567
6.707977,-0.73,1.324,0.165,1.521
6.729178,-0.619,1.084,0.164,1.259
6.75007,-0.38,0.9,0.127,0.985
6.77118,-0.255,0.861,0.056,0.9
6.791732,-0.264,0.97,-0.046,1.006
6.794648,-0.356,1.095,-0.192,1.168
6.799213,-0.383,1.127,-0.236,1.214
6.801541,-0.396,1.145,-0.263,1.24
6.804127,-0.407,1.157,-0.296,1.262
6.811113,-0.419,1.169,-0.339,1.287
6.8245,-0.447,1.199,-0.424,1.348
6.82922,-0.521,1.355,-0.674,1.601
6.831604,-0.529,1.381,-0.712,1.641
6.834255,-0.536,1.41,-0.749,1.684
6.836738,-0.544,1.442,-0.789,1.731
6.839272,-0.548,1.477,-0.828,1.78
6.859303,-0.548,1.515,-0.862,1.828
6.880309,-0.544,1.907,-1.192,2.314
6.900846,-0.459,2.517,-1.419,2.925
6.904792,-0.199,3.432,-1.42,3.719
6.907454,-0.153,3.538,-1.41,3.812
6.922208,-0.101,3.638,-1.395,3.898
6.944702,0.321,4.171,-1.191,4.35
6.947616,1.124,4.545,-0.582,4.718
6.950133,1.2,4.512,-0.512,4.697
6.952598,1.26,4.444,-0.443,4.64
6.955166,1.305,4.342,-0.383,4.55
6.95808,1.332,4.192,-0.321,4.41
6.966486,1.303,3.909,-0.27,4.129
6.970682,0.154,1.667,-0.281,1.698
6.972938,-0.133,1.317,-0.302,1.358
6.987998,-0.394,1.055,-0.304,1.166
6.990477,-1.397,0.847,-0.062,1.635
7.009533,-1.491,0.935,-0.007,1.76
7.013044,-1.881,1.954,0.252,2.724
7.015634,-1.893,2.048,0.27,2.801
7.01808,-1.902,2.13,0.288,2.87
7.020605,-1.904,2.2,0.306,2.926
7.023127,-1.899,2.26,0.33,2.97
7.030973,-1.886,2.304,0.352,2.999
7.035759,-1.793,2.332,0.467,2.978
7.038451,-1.759,2.311,0.5,2.947
7.040693,-1.724,2.285,0.537,2.913
7.052836,-1.69,2.258,0.575,2.878
7.056123,-1.54,2.061,0.743,2.678
7.074186,-1.522,2.025,0.772,2.648
7.096286,-1.46,1.9,0.915,2.565
7.11763,-1.56,2.051,1.073,2.792
7.139095,-1.734,2.45,1.306,3.273
7.16015,-1.867,2.704,1.477,3.603
7.164121,-1.785,2.173,1.468,3.172
7.166856,-1.733,2.086,1.453,3.076
7.16976,-1.672,2.004,1.435,2.978
7.171836,-1.603,1.93,1.414,2.88
7.17514,-1.526,1.862,1.396,2.783
7.181676,-1.444,1.795,1.375,2.683
7.184462,-1.177,1.601,1.333,2.393
7.186797,-1.083,1.54,1.322,2.3
7.18941,-0.988,1.481,1.316,2.214
