# Target Sample Rate: 400 Hz,,,,
7.204305,-0.893,1.424,1.311,2.132
7.207503,-0.413,1.107,1.326,1.776
7.225946,-0.353,1.059,1.333,1.739
7.247091,0.001,0.89,1.329,1.599
7.26894,0.379,1.151,1.228,1.725
7.290355,0.833,1.899,0.935,2.275
7.311638,1.023,2.959,0.54,3.177
7.315331,0.243,3.944,0.4,3.972
7.318323,0.132,3.977,0.406,4
7.320256,0.028,3.995,0.407,4.016
7.322818,-0.07,3.996,0.408,4.018
7.33362,-0.155,3.975,0.411,3.999
7.338255,-0.403,3.63,0.4,3.674
7.3409,-0.417,3.517,0.394,3.563
7.355457,-0.424,3.391,0.386,3.439
7.376961,-0.305,2.469,0.346,2.511
7.397803,0.06,0.981,0.318,1.034
7.401295,0.42,-0.082,0.336,0.544
7.40342,0.449,-0.129,0.338,0.577
7.405915,0.471,-0.159,0.338,0.602
7.419603,0.49,-0.179,0.341,0.623
7.423578,0.543,-0.029,0.356,0.649
7.441329,0.543,0.033,0.354,0.649
7.462961,0.448,0.657,0.261,0.836
7.484444,0.226,1.376,0.132,1.4
7.488954,0.236,1.273,0.043,1.296
7.506669,0.237,1.208,0.043,1.232
7.528431,0.132,0.7,0.018,0.713
7.549375,-0.196,0.135,-0.133,0.272
7.55206,-0.111,-0.196,-0.33,0.399
7.555042,-0.064,-0.203,-0.352,0.411
7.557583,-0.011,-0.212,-0.375,0.431
7.571657,0.045,-0.215,-0.4,0.456
7.593017,0.366,-0.216,-0.497,0.654
7.597521,0.648,-0.072,-0.563,0.861
7.59991,0.655,-0.048,-0.564,0.866
7.602361,0.661,-0.019,-0.568,0.872
7.604852,0.659,0.01,-0.565,0.868
7.607456,0.653,0.043,-0.561,0.862
7.614697,0.648,0.08,-0.549,0.853
7.617608,0.614,0.209,-0.505,0.822
7.620326,0.602,0.261,-0.486,0.817
7.622814,0.589,0.317,-0.465,0.815
7.637311,0.581,0.374,-0.442,0.821
7.640461,0.551,0.813,-0.266,1.018
7.659121,0.545,0.893,-0.228,1.071
7.680416,0.491,1.318,-0.035,1.407
7.702546,0.409,1.445,0.042,1.502
7.723748,0.447,1.305,0.027,1.38
7.728281,0.351,0.858,0.109,0.933
7.731034,0.33,0.815,0.133,0.889
7.733694,0.305,0.774,0.156,0.846
7.736161,0.279,0.735,0.184,0.808
7.739035,0.256,0.696,0.206,0.77
7.74097,0.226,0.662,0.228,0.736
7.746859,0.2,0.626,0.252,0.703
7.751378,0.108,0.529,0.32,0.627
7.753975,0.078,0.497,0.342,0.608
7.756299,0.046,0.465,0.369,0.595
7.768465,0.011,0.434,0.394,0.586
7.771407,-0.15,0.283,0.529,0.618
7.774006,-0.179,0.255,0.555,0.636
7.790553,-0.206,0.223,0.578,0.653
7.813311,-0.343,0.042,0.742,0.819
7.819716,-0.332,-0.144,0.852,0.925
7.819958,-0.318,-0.171,0.855,0.928
7.825518,-0.29,-0.221,0.863,0.937
7.825936,-0.274,-0.251,0.863,0.939
7.835496,-0.256,-0.278,0.86,0.94
7.841188,-0.186,-0.406,0.84,0.951
7.84128,-0.168,-0.438,0.834,0.956
7.858336,-0.15,-0.474,0.828,0.966
7.862341,-0.017,-0.772,0.731,1.064
7.864352,-0.002,-0.807,0.718,1.08
7.866739,0.016,-0.831,0.704,1.089
7.869378,0.033,-0.848,0.689,1.093
7.87168,0.048,-0.866,0.675,1.099
7.874426,0.066,-0.875,0.662,1.1
7.880699,0.083,-0.882,0.656,1.102
7.880791,0.1,-0.885,0.642,1.098
7.881986,0.118,-0.882,0.632,1.091
7.884531,0.13,-0.872,0.619,1.077
7.886868,0.141,-0.855,0.603,1.055
7.889481,0.153,-0.833,0.591,1.032
7.903068,0.164,-0.804,0.576,1.003
7.907108,0.206,-0.514,0.489,0.739
7.926069,0.212,-0.449,0.471,0.684
7.929914,0.283,0.262,0.271,0.472
7.932272,0.293,0.365,0.244,0.528
7.934967,0.3,0.471,0.213,0.597
7.937592,0.306,0.578,0.186,0.68
7.940163,0.314,0.687,0.154,0.771
7.959868,0.32,0.8,0.121,0.87
7.962527,0.347,1.656,-0.145,1.698
7.96505,0.348,1.74,-0.174,1.783
7.967398,0.349,1.822,-0.202,1.866
7.969911,0.347,1.899,-0.226,1.943
7.983239,0.345,2.036,-0.269,2.083
7.987494,0.356,2.303,-0.342,2.356
7.990119,0.364,2.349,-0.353,2.403
8.005188,0.372,2.392,-0.359,2.447
8.007853,0.48,2.624,-0.4,2.697
8.027169,0.502,2.658,-0.402,2.735
8.030496,0.717,2.843,-0.353,2.954
8.032962,0.746,2.858,-0.339,2.974
8.035622,0.77,2.871,-0.322,2.99
8.038053,0.795,2.879,-0.304,3.002
8.040619,0.819,2.885,-0.287,3.013
8.049275,0.839,2.891,-0.267,3.022
8.053113,0.914,2.878,-0.186,3.025
8.055563,0.931,2.867,-0.165,3.019
8.071611,0.945,2.854,-0.145,3.01
8.093937,1.037,2.732,-0.032,2.922
8.115796,1.186,2.586,0.129,2.848
8.118778,1.278,2.219,0.346,2.584
8.12193,1.273,2.154,0.366,2.529
8.123895,1.264,2.084,0.388,2.468
8.142662,1.251,2.009,0.409,2.402
8.146329,1.091,1.331,0.49,1.789
8.148838,1.066,1.247,0.489,1.711
8.151267,1.04,1.167,0.488,1.637
8.153824,1.012,1.088,0.487,1.564
8.156487,0.978,1.009,0.485,1.487
8.16508,0.945,0.93,0.484,1.412
8.169278,0.772,0.622,0.468,1.096
8.17167,0.72,0.548,0.464,1.017
8.174267,0.665,0.479,0.454,0.937
8.18742,0.611,0.415,0.45,0.865
8.209553,0.292,0.158,0.463,0.57
8.231054,-0.104,0.02,0.425,0.438
8.25319,-0.414,-0.001,0.395,0.572
8.275137,-0.766,-0.232,0.461,0.923
8.27846,-0.84,-0.51,0.473,1.09
8.280284,-0.815,-0.52,0.453,1.067
8.283251,-0.778,-0.529,0.43,1.035
8.287189,-0.695,-0.554,0.369,0.962
8.289933,-0.645,-0.57,0.332,0.922
8.298049,-0.595,-0.584,0.289,0.882
8.30281,-0.421,-0.641,0.095,0.773
8.305439,-0.392,-0.658,0.044,0.767
8.307734,-0.363,-0.675,-0.006,0.766
8.320352,-0.342,-0.693,-0.05,0.774
8.322963,-0.296,-0.741,-0.258,0.839
8.342571,-0.3,-0.726,-0.296,0.84
8.364684,-0.379,-0.423,-0.572,0.806
8.386962,-0.54,0.246,-0.912,1.088
8.408766,-0.764,1.413,-1.196,2.003
8.411558,-1.237,2.448,-1.538,3.145
8.41703,-1.367,2.612,-1.623,3.366
8.419025,-1.435,2.685,-1.663,3.469
8.431549,-1.505,2.751,-1.705,3.569
8.436123,-1.913,3.052,-1.928,4.086
8.438732,-1.978,3.082,-1.962,4.155
8.441408,-2.043,3.106,-1.991,4.217
8.454678,-2.104,3.117,-2.018,4.268
8.47759,-2.404,3.018,-2.11,4.398
8.500178,-2.439,2.414,-2.035,3.99
8.522404,-1.906,1.25,-1.647,2.813
8.544977,-1.522,0.299,-1.119,1.912
8.566847,-1.363,-0.151,-0.849,1.613
8.569952,-1.016,-0.304,-0.731,1.288
8.572137,-0.969,-0.301,-0.73,1.25
8.57501,-0.923,-0.3,-0.733,1.217
8.589569,-0.875,-0.305,-0.735,1.183
8.612159,-0.594,-0.362,-0.771,1.038
8.634407,-0.226,-0.201,-0.798,0.853
8.656837,-0.098,0.353,-0.866,0.941
8.678791,-0.199,0.842,-0.945,1.281
8.682758,-0.19,0.535,-0.939,1.097
8.685217,-0.182,0.456,-0.921,1.044
8.687672,-0.173,0.371,-0.902,0.99
8.690185,-0.163,0.286,-0.878,0.938
8.701151,-0.153,0.206,-0.852,0.889
8.705346,-0.098,-0.203,-0.681,0.717
8.707956,-0.089,-0.281,-0.637,0.702
8.724064,-0.078,-0.358,-0.595,0.698
8.74647,0.024,-0.725,-0.328,0.796
8.768788,0.249,-0.872,0.072,0.91
8.791274,0.475,-0.646,0.468,0.929
8.812979,0.699,-0.077,0.787,1.055
8.816218,0.962,1.053,0.981,1.731
8.818763,0.983,1.239,0.992,1.867
8.824092,0.996,1.432,1.005,2.013
8.82437,1.003,1.626,1.014,2.163
8.841199,1.006,1.822,1.02,2.318
8.843925,0.692,2.715,0.865,2.932
8.846432,0.601,2.716,0.808,2.896
8.848703,0.512,2.663,0.745,2.813
8.851274,0.424,2.564,0.675,2.686
8.853781,0.348,2.415,0.602,2.513
8.856606,0.281,2.213,0.521,2.291
8.878204,0.225,1.971,0.439,2.032
8.894366,0.129,-0.753,-0.301,0.821
8.917682,0.253,-1.641,-0.589,1.762
8.922119,0.132,-1.355,-0.445,1.432
8.924551,0.119,-1.365,-0.435,1.438
8.940184,0.11,-1.384,-0.432,1.454
8.96254,0.07,-1.457,-0.434,1.522
8.967197,0.258,-1.447,-0.406,1.525
8.969722,0.295,-1.468,-0.404,1.551
8.972283,0.333,-1.479,-0.399,1.568
8.97499,0.372,-1.474,-0.397,1.571
8.985217,0.41,-1.442,-0.391,1.55
8.990119,0.436,-0.9,-0.358,1.062
9.008092,0.367,-0.675,-0.357,0.847
9.031157,-0.368,1.372,-0.403,1.477
9.053599,0.597,2.158,-0.334,2.263
9.07632,0.878,0.688,0.032,1.116
9.098329,0.074,-0.873,0.317,0.932
9.101328,-0.39,-1.608,0.392,1.7
9.106229,-0.378,-1.616,0.37,1.7
9.108591,-0.36,-1.6,0.358,1.678
9.121542,-0.332,-1.573,0.343,1.644
9.144021,-0.128,-1.331,0.327,1.377
9.166262,0.091,-0.928,0.786,1.219
9.188503,0.304,-0.631,1.189,1.38
9.191441,0.536,-0.593,1.276,1.506
9.211089,0.562,-0.604,1.271,1.515
9.234194,0.692,-0.653,1.201,1.532
9.256872,0.807,-0.522,1.149,1.498
9.279514,1.018,-0.122,1.283,1.642
9.302112,1.109,0.242,1.399,1.802
9.324613,1.045,0.296,1.478,1.835
9.346713,1.006,0.271,1.562,1.878
9.350125,1.033,0.163,1.621,1.929
9.35241,1.038,0.152,1.625,1.934
9.355159,1.043,0.137,1.629,1.939
9.358116,1.05,0.124,1.629,1.941
9.369541,1.054,0.113,1.626,1.941
9.372635,1.082,0.103,1.578,1.916
9.393116,1.086,0.11,1.559,1.903
9.415145,1.04,0.137,1.456,1.794
9.438282,0.894,0.194,1.356,1.636
9.461893,0.694,0.142,1.091,1.3
9.489497,0.631,0.083,0.577,0.859
9.494351,0.515,0.245,0.038,0.572
9.496673,0.494,0.268,0.005,0.562
9.498702,0.472,0.287,-0.024,0.553
9.501354,0.449,0.303,-0.054,0.544
9.503562,0.424,0.318,-0.079,0.536
9.506312,0.397,0.331,-0.099,0.526
9.514465,0.369,0.339,-0.12,0.515
9.519129,0.25,0.363,-0.177,0.475
9.521618,0.219,0.365,-0.184,0.463
9.52405,0.19,0.371,-0.191,0.459
9.538171,0.162,0.379,-0.196,0.457
9.541856,0.051,0.442,-0.215,0.495
9.560849,0.039,0.45,-0.22,0.502
9.583384,-0.091,0.357,-0.267,0.455
9.606646,-0.345,-0.108,-0.219,0.422
9.629511,-0.35,-0.372,-0.188,0.545
9.651847,-0.111,-0.364,-0.193,0.427
9.654936,-0.178,-0.488,-0.104,0.529
9.657643,-0.192,-0.499,-0.104,0.545
9.674617,-0.202,-0.507,-0.105,0.555
9.677992,-0.152,-0.329,-0.161,0.396
9.680001,-0.125,-0.278,-0.169,0.348
9.682596,-0.099,-0.223,-0.173,0.299
9.685023,-0.068,-0.177,-0.178,0.26
9.687416,-0.041,-0.134,-0.189,0.235
9.690216,-0.012,-0.102,-0.206,0.23
9.697912,0.013,-0.073,-0.225,0.237
9.700451,0.086,-0.053,-0.33,0.345
9.70316,0.105,-0.069,-0.375,0.396
9.705427,0.129,-0.09,-0.422,0.451
9.707857,0.153,-0.117,-0.473,0.511
9.721206,0.177,-0.146,-0.519,0.567
9.743876,0.345,-0.283,-0.749,0.872
9.766503,0.489,-0.287,-1.056,1.199
9.789653,0.343,0.347,-1.323,1.41
9.812265,-0.886,2.489,-1.629,3.104
9.816063,-3.88,2.261,-2.361,5.074
9.818452,-4.029,2.022,-2.42,5.116
9.820906,-4.14,1.774,-2.461,5.133
9.823382,-4.223,1.525,-2.489,5.134
9.827306,-4.276,1.274,-2.494,5.111
9.846555,-4.299,1.022,-2.493,5.074
9.851213,-3.56,-0.395,-2.194,4.2
9.853661,-3.414,-0.494,-2.138,4.058
9.856135,-3.269,-0.594,-2.084,3.922
9.876894,-3.13,-0.696,-2.017,3.788
9.879514,-2.28,-1.412,-1.49,3.068
9.882166,-2.221,-1.458,-1.441,3.022
9.886381,-2.124,-1.551,-1.352,2.957
9.889063,-2.089,-1.6,-1.308,2.938
9.891771,-2.057,-1.647,-1.269,2.924
9.896868,-2.024,-1.684,-1.231,2.906
9.901452,-1.918,-1.746,-1.121,2.826
9.904083,-1.875,-1.756,-1.09,2.79
9.90665,-1.83,-1.763,-1.059,2.753
9.920331,-1.782,-1.764,-1.033,2.712
9.924259,-1.417,-1.74,-0.896,2.417
9.943491,-1.354,-1.721,-0.866,2.355
9.946926,-0.865,-1.61,-0.694,1.955
9.949733,-0.812,-1.573,-0.677,1.895
9.952083,-0.766,-1.529,-0.66,1.833
9.954809,-0.719,-1.483,-0.644,1.769
9.958221,-0.673,-1.444,-0.633,1.714
9.968219,-0.627,-1.411,-0.627,1.667
9.972117,-0.402,-1.282,-0.619,1.48
9.975137,-0.357,-1.26,-0.619,1.448
9.99171,-0.314,-1.227,-0.619,1.41
10.015049,-0.009,-0.846,-0.625,1.051
10.017737,0.616,0.3,-0.734,1.004
10.022389,0.716,0.498,-0.768,1.162
10.024881,0.763,0.591,-0.783,1.243
10.037866,0.806,0.683,-0.803,1.327
10.060793,0.931,1.329,-0.865,1.839
10.065294,0.694,1.943,-0.824,2.222
10.067727,0.654,1.931,-0.806,2.192
10.070177,0.614,1.899,-0.781,2.143
10.072669,0.58,1.85,-0.753,2.08
10.083951,0.548,1.781,-0.723,1.999
10.087753,0.46,1.224,-0.528,1.41
10.090335,0.452,1.088,-0.484,1.274
10.107525,0.452,0.948,-0.434,1.137
10.1306,0.495,0.11,0.003,0.507
10.153764,0.634,-0.249,0.671,0.956
10.177207,0.96,-0.027,1.134,1.486
10.199734,1.172,1.314,1.192,2.126
10.203702,0.284,2.098,0.689,2.226
10.206737,0.252,1.925,0.629,2.041
10.223021,0.245,1.696,0.574,1.807
10.246495,0.449,-0.461,0.162,0.663
10.249595,0.416,-1.598,-0.287,1.676
10.251534,0.371,-1.552,-0.293,1.622
10.254582,0.315,-1.49,-0.293,1.551
10.256825,0.258,-1.411,-0.289,1.463
10.268971,0.204,-1.322,-0.282,1.367
10.271631,-0.027,-0.846,-0.278,0.891
10.274367,-0.048,-0.742,-0.291,0.799
10.293017,-0.059,-0.628,-0.304,0.7
10.316061,0.13,0.321,-0.365,0.503
10.339417,0.583,1.154,-0.278,1.323
10.362065,0.151,-0.531,-0.568,0.792
10.365497,-0.403,-0.92,-0.402,1.082
10.367723,-0.42,-0.907,-0.409,1.081
10.370358,-0.423,-0.892,-0.422,1.074
10.372691,-0.407,-0.87,-0.441,1.057
10.375696,-0.369,-0.84,-0.463,1.028
10.392097,-0.303,-0.797,-0.487,0.982
10.415351,0.605,-0.286,-0.648,0.932
10.438814,0.67,-0.342,-0.443,0.873
10.462305,-0.385,-0.91,-0.066,0.991
10.486157,-1.116,-1.069,0.044,1.546
10.509284,-0.706,-0.375,0.382,0.886
10.531509,-0.154,0.151,0.93,0.954
10.55464,0.178,-0.101,1.022,1.043
10.578297,0.562,-0.786,1.152,1.504
10.603045,0.85,-1.175,1.156,1.855
10.625613,0.938,-1.257,1.189,1.968
10.648597,1.12,-0.997,1.437,2.077
10.671407,1.56,-0.111,1.629,2.258
10.694622,1.589,0.371,1.648,2.319
10.717521,1.331,0.353,1.669,2.164
10.720495,1.305,0.813,1.69,2.285
10.722889,1.306,0.881,1.692,2.312
10.725375,1.302,0.943,1.694,2.336
10.741323,1.294,0.996,1.692,2.352
10.764268,1.163,1.139,1.643,2.313
10.767812,1.027,0.977,1.432,2.015
10.770279,1.037,0.962,1.397,1.988
10.772855,1.05,0.95,1.357,1.961
10.77546,1.069,0.941,1.315,1.939
10.787276,1.087,0.929,1.267,1.911
10.790833,1.19,0.841,0.94,1.734
10.811021,1.205,0.81,0.864,1.689
10.834468,1.25,0.56,0.348,1.413
10.857746,1.098,0.417,0,1.174
10.864017,0.695,0.337,-0.212,0.801
10.864324,0.658,0.363,-0.233,0.786
10.881459,0.595,0.437,-0.271,0.786
10.886512,0.259,0.581,-0.368,0.735
10.888756,0.201,0.562,-0.371,0.702
10.89129,0.141,0.534,-0.372,0.666
10.905072,0.082,0.501,-0.376,0.632
10.929276,-0.232,0.218,-0.435,0.539
10.952833,-0.404,-0.014,-0.471,0.621
10.976843,-0.296,0.105,-0.365,0.481
10.979465,-0.383,-0.1,-0.145,0.422
10.981917,-0.412,-0.149,-0.133,0.458
10.984398,-0.441,-0.197,-0.125,0.499
10.986959,-0.467,-0.248,-0.119,0.542
10.989409,-0.488,-0.295,-0.115,0.581
10.992011,-0.505,-0.342,-0.114,0.62
11.000295,-0.517,-0.384,-0.117,0.655
11.004471,-0.54,-0.531,-0.115,0.766
11.006962,-0.541,-0.563,-0.114,0.789
11.023833,-0.54,-0.596,-0.114,0.812
11.046863,-0.54,-0.888,-0.184,1.055
11.049895,-0.547,-1.186,-0.409,1.369
11.052284,-0.54,-1.198,-0.45,1.389
11.054938,-0.534,-1.198,-0.504,1.405
11.057489,-0.53,-1.193,-0.56,1.42
11.069572,-0.524,-1.176,-0.619,1.428
11.072535,-0.503,-0.953,-0.941,1.431
11.093359,-0.505,-0.879,-1.004,1.426
11.116415,-0.637,0.04,-1.463,1.596
11.13958,-1.278,1.185,-1.889,2.57
11.162864,-2.517,1.932,-2.061,3.783
11.1854,-3.28,1.77,-2.001,4.23
11.188487,-2.613,1.496,-1.761,3.488
11.191236,-2.489,1.464,-1.704,3.353
11.209204,-2.367,1.42,-1.642,3.212
11.232385,-1.732,0.979,-1.193,2.32
11.255674,-1.511,0.385,-0.957,1.83
11.278541,-1.351,-0.009,-0.824,1.583
11.281713,-1.058,-0.543,-0.66,1.36
11.284196,-1.007,-0.623,-0.643,1.348
11.286572,-0.948,-0.699,-0.627,1.334
11.289245,-0.885,-0.773,-0.61,1.324
11.291582,-0.816,-0.841,-0.592,1.313
11.301902,-0.744,-0.904,-0.579,1.306
11.304458,-0.443,-1.015,-0.496,1.213
11.325664,-0.284,-0.996,-0.457,1.132
11.347871,0.311,-0.816,-0.39,0.956
11.352128,0.944,0.104,-0.438,1.046
11.355099,0.967,0.271,-0.441,1.097
11.357591,0.974,0.449,-0.448,1.162
11.370964,0.969,0.632,-0.454,1.243
11.374837,0.707,1.629,-0.514,1.849
11.394442,0.64,1.746,-0.529,1.933
11.417565,0.16,1.911,-0.624,2.017
11.440567,-0.14,0.578,-0.572,0.825
11.463482,0.064,-0.42,-0.095,0.436
11.486219,0.427,-0.77,0.491,1.008
11.490697,0.935,-0.285,1.021,1.413
11.509265,0.977,-0.171,1.052,1.446
11.532707,1.169,1.172,1.212,2.052
11.555702,0.782,3.147,1.167,3.446
11.578847,0.342,1.631,0.656,1.791
11.601648,0.245,-1.896,-0.141,1.917
11.624777,0.011,-2.174,-0.297,2.194
11.647277,-0.068,-1.72,-0.334,1.754
11.65202,0.063,-0.838,-0.304,0.894
11.654824,0.089,-0.652,-0.302,0.724
11.657044,0.113,-0.453,-0.301,0.556
11.678604,0.14,-0.251,-0.304,0.418
11.681964,0.404,0.991,-0.628,1.241
11.684497,0.401,1.062,-0.681,1.324
11.686973,0.383,1.126,-0.729,1.395
11.689443,0.356,1.188,-0.763,1.456
11.692064,0.323,1.238,-0.774,1.495
11.704597,0.291,1.281,-0.771,1.523
11.707674,0.193,1.102,-0.615,1.277
11.727672,0.178,0.998,-0.583,1.17
11.750371,0.128,0.012,-0.506,0.522
11.77376,0.39,-0.566,-0.386,0.789
11.797245,-0.095,-0.976,-0.028,0.981
11.820177,-0.818,-1.16,0.175,1.43
11.822886,-0.811,-0.59,0.282,1.042
11.826337,-0.769,-0.491,0.322,0.967
11.843592,-0.724,-0.397,0.375,0.907
11.86735,-0.448,0.043,0.882,0.99
11.890545,-0.071,-0.064,1.226,1.23
11.895263,0.439,-0.555,1.324,1.501
11.895477,0.492,-0.609,1.32,1.535
11.913572,0.591,-0.706,1.308,1.599
11.937215,0.843,-0.92,1.243,1.761
11.960037,0.981,-0.894,1.246,1.821
11.96397,1.2,-0.59,1.395,1.932
11.967052,1.231,-0.529,1.405,1.941
11.969863,1.264,-0.468,1.416,1.955
11.971899,1.297,-0.408,1.427,1.971
11.974565,1.333,-0.346,1.436,1.989
11.984005,1.367,-0.287,1.443,2.008
11.987232,1.473,-0.09,1.463,2.078
11.989654,1.492,-0.049,1.469,2.094
11.99217,1.506,-0.011,1.47,2.104
12.007969,1.517,0.027,1.474,2.116
12.031463,1.523,0.217,1.477,2.132
12.034852,1.418,0.534,1.505,2.136
12.037209,1.405,0.567,1.505,2.136
12.039684,1.391,0.598,1.506,2.135
12.042121,1.376,0.629,1.506,2.134
12.054648,1.362,0.66,1.504,2.133
12.057517,1.28,0.809,1.474,2.113
12.077502,1.263,0.838,1.469,2.11
12.082481,1.081,1.052,1.478,2.112
12.084856,1.065,1.068,1.481,2.114
12.087388,1.05,1.082,1.483,2.114
12.089953,1.034,1.092,1.48,2.11
12.092554,1.019,1.098,1.476,2.103
12.100224,1.008,1.098,1.469,2.092
12.104817,0.979,1.066,1.407,2.018
12.107388,0.972,1.041,1.379,1.982
12.123694,0.971,1.012,1.346,1.944
12.146986,0.961,0.792,1.059,1.634
12.150431,0.93,0.271,0.348,1.03
12.152884,0.921,0.229,0.289,0.992
12.155411,0.91,0.194,0.236,0.96
12.158043,0.903,0.168,0.184,0.936
12.170252,0.892,0.151,0.14,0.915
12.172943,0.833,0.151,-0.087,0.851
12.193774,0.82,0.166,-0.129,0.846
12.216138,0.648,0.352,-0.412,0.845
12.238992,0.32,0.457,-0.519,0.762
12.261656,-0.146,0.333,-0.345,0.501
12.28379,-0.45,0.142,-0.286,0.552
12.286451,-0.542,0.004,-0.354,0.647
12.288834,-0.535,-0.002,-0.359,0.645
12.291396,-0.523,-0.004,-0.361,0.636
12.306962,-0.51,-0.009,-0.363,0.626
12.329508,-0.398,-0.039,-0.318,0.511
12.332478,-0.255,-0.091,-0.032,0.273
12.334608,-0.251,-0.102,0.012,0.271
12.337039,-0.251,-0.117,0.057,0.283
12.341717,-0.256,-0.168,0.13,0.333
